Date,Year,Month,Day,Hour,PPT(mm),T(C),Ref z
2017-04-19 21:00:00,2017,4,19,21,0.146077706023498,-4.335230469282749,4047.1531549675274
2017-04-19 22:00:00,2017,4,19,22,0.14953516652109478,-4.646749317946387,4047.1531549675274
2017-04-19 23:00:00,2017,4,19,23,0.152992627018695,-4.795091626833823,4047.1531549675274
2017-04-20 00:00:00,2017,4,20,0,0.1547213572674934,-4.652683010301871,4047.1531549675274
2017-04-20 01:00:00,2017,4,20,1,0.0025930953731975737,-4.439811797048378,4047.1531549675274
2017-04-20 02:00:00,2017,4,20,2,0.0025930953731975737,-3.329469615025914,4047.1531549675274
2017-04-20 03:00:00,2017,4,20,3,0.003457460497596765,-1.6561683707756742,4047.1531549675274
2017-04-20 04:00:00,2017,4,20,4,0.003457460497596765,-0.7327374979513479,4047.1531549675274
2017-04-20 05:00:00,2017,4,20,5,0.004321825621995956,-0.012535588302853284,4047.1531549675274
2017-04-20 06:00:00,2017,4,20,6,0.006050555870797808,0.5964095896800359,4047.1531549675274
2017-04-20 07:00:00,2017,4,20,7,0.012101111741592147,1.1341504593970058,4047.1531549675274
2017-04-20 08:00:00,2017,4,20,8,0.019016032736785676,1.200904498396369,4047.1531549675274
2017-04-20 09:00:00,2017,4,20,9,0.02938841422957944,1.003609227576078,4047.1531549675274
2017-04-20 10:00:00,2017,4,20,10,0.05099754233956616,-0.05777999251353094,4047.1531549675274
2017-04-20 11:00:00,2017,4,20,11,0.0570480982103605,-0.21353941684532174,4047.1531549675274
2017-04-20 12:00:00,2017,4,20,12,0.08730087756433913,-1.2845708870126487,4047.1531549675274
2017-04-20 13:00:00,2017,4,20,13,0.13311222915750667,-3.433309231247165,4047.1531549675274
2017-04-20 14:00:00,2017,4,20,14,0.14348461065030044,-4.200980679739644,4047.1531549675274
2017-04-20 15:00:00,2017,4,20,15,0.15039953164549397,-4.896706108421711,4047.1531549675274
2017-04-20 16:00:00,2017,4,20,16,0.18324540637267364,-5.149629745074776,4047.1531549675274
2017-04-20 17:00:00,2017,4,20,17,0.23164985333903876,-5.767475461590948,4047.1531549675274
2017-04-20 18:00:00,2017,4,20,18,0.2385647743342323,-5.94548623225586,4047.1531549675274
2017-04-20 19:00:00,2017,4,20,19,0.24029350458303414,-5.302422323228825,4047.1531549675274
2017-04-20 20:00:00,2017,4,20,20,0.24029350458303414,-4.417560450715257,4047.1531549675274
2017-04-20 21:00:00,2017,4,20,21,0.24029350458303414,-4.409401623726467,4047.1531549675274
2017-04-20 22:00:00,2017,4,20,22,0.24202223483183252,-4.4783807973591365,4047.1531549675274
2017-04-20 23:00:00,2017,4,20,23,0.2428865999562317,-4.335972180827184,4047.1531549675274
2017-04-21 00:00:00,2017,4,21,0,0.2437509650806309,-4.264767872561208,4047.1531549675274
2017-04-21 01:00:00,2017,4,21,1,0.0,-4.260317603294595,4047.1531549675274
2017-04-21 02:00:00,2017,4,21,2,0.0,-3.174451902238559,4047.1531549675274
2017-04-21 03:00:00,2017,4,21,3,0.0,-2.1568236632707567,4047.1531549675274
2017-04-21 04:00:00,2017,4,21,4,0.0008643651243991912,-0.3589148795550159,4047.1531549675274
2017-04-21 05:00:00,2017,4,21,5,0.0017287302487983824,0.3842800879710353,4047.1531549675274
2017-04-21 06:00:00,2017,4,21,6,0.003457460497596765,0.5993764358577778,4047.1531549675274
2017-04-21 07:00:00,2017,4,21,7,0.008643651243995382,0.3464527992047124,4047.1531549675274
2017-04-21 08:00:00,2017,4,21,8,0.015558572239188911,0.2908244333719381,4047.1531549675274
2017-04-21 09:00:00,2017,4,21,9,0.03457460497597459,0.10168798954043723,4047.1531549675274
2017-04-21 10:00:00,2017,4,21,10,0.04494698646876835,0.16102491309544575,4047.1531549675274
2017-04-21 11:00:00,2017,4,21,11,0.05359063771276373,-0.3685571296327339,4047.1531549675274
2017-04-21 12:00:00,2017,4,21,12,0.0898939729375367,-1.4699987731219153,4047.1531549675274
2017-04-21 13:00:00,2017,4,21,13,0.09508016368393532,-2.701239936887646,4047.1531549675274
2017-04-21 14:00:00,2017,4,21,14,0.11063873592312423,-3.8412505806875856,4047.1531549675274
2017-04-21 15:00:00,2017,4,21,15,0.11496056154512019,-4.375282892682378,4047.1531549675274
2017-04-21 16:00:00,2017,4,21,16,0.11582492666951938,-5.5256774981044146,4047.1531549675274
2017-04-21 17:00:00,2017,4,21,17,0.11582492666951938,-6.279256427252562,4047.1531549675274
2017-04-21 18:00:00,2017,4,21,18,0.11668929179391857,-6.282964984974797,4047.1531549675274
2017-04-21 19:00:00,2017,4,21,19,0.11755365691831776,-6.41424792834016,4047.1531549675274
2017-04-21 20:00:00,2017,4,21,20,0.11755365691831776,-5.514551824937882,4047.1531549675274
2017-04-21 21:00:00,2017,4,21,21,0.11755365691831776,-4.560710778791645,4047.1531549675274
2017-04-21 22:00:00,2017,4,21,22,0.11841802204271695,-4.536976009369653,4047.1531549675274
2017-04-21 23:00:00,2017,4,21,23,0.11928238716711614,-4.539201144002959,4047.1531549675274
2017-04-22 00:00:00,2017,4,22,0,0.12014675229151534,-4.751330645712017,4047.1531549675274
2017-04-22 01:00:00,2017,4,22,1,0.0,-4.671225798912815,4047.1531549675274
2017-04-22 02:00:00,2017,4,22,2,0.0017287302487983824,-3.09879732470597,4047.1531549675274
2017-04-22 03:00:00,2017,4,22,3,0.0025930953731975737,-1.7770673525189409,4047.1531549675274
2017-04-22 04:00:00,2017,4,22,4,0.004321825621995956,-0.15642762792367648,4047.1531549675274
2017-04-22 05:00:00,2017,4,22,5,0.00777928611959619,0.4747688963923338,4047.1531549675274
2017-04-22 06:00:00,2017,4,22,6,0.012101111741592147,0.47254376175902735,4047.1531549675274
2017-04-22 07:00:00,2017,4,22,7,0.4053872433433178,-1.1592216360027692,4047.1531549675274
2017-04-22 08:00:00,2017,4,22,8,0.5696166169792023,-1.1859232516025031,4047.1531549675274
2017-04-22 09:00:00,2017,4,22,9,0.7943515493230441,-1.0917258854589704,4047.1531549675274
2017-04-22 10:00:00,2017,4,22,10,0.8635007592749967,-0.9604429420936071,4047.1531549675274
2017-04-22 11:00:00,2017,4,22,11,0.8954822688777737,-0.8936889030942439,4047.1531549675274
2017-04-22 12:00:00,2017,4,22,12,0.9482085414661383,-1.7919015834076504,4047.1531549675274
2017-04-22 13:00:00,2017,4,22,13,0.9862406069397096,-3.023142747173381,4047.1531549675274
2017-04-22 14:00:00,2017,4,22,14,0.9914267976861082,-3.5364071359239233,4047.1531549675274
2017-04-22 15:00:00,2017,4,22,15,0.9922911628105074,-4.275151834183362,4047.1531549675274
2017-04-22 16:00:00,2017,4,22,16,0.9922911628105074,-5.300938900139954,4047.1531549675274
2017-04-22 17:00:00,2017,4,22,17,0.9922911628105074,-6.229561753775272,4047.1531549675274
2017-04-22 18:00:00,2017,4,22,18,0.9922911628105074,-7.21232955015455,4047.1531549675274
2017-04-22 19:00:00,2017,4,22,19,0.9931555279349067,-5.665119268458625,4047.1531549675274
2017-04-22 20:00:00,2017,4,22,20,0.9940198930593058,-5.5286443442821565,4047.1531549675274
