11.2.2	2017	297	24	4036	35	10	5.04911561
11.3.2	2017	184	14	4044	30	21	31.11753853
11.3.2	2017	201	17	4044	30	22	56.76369098
11.3.2	2017	215	14	4043	30	19	53.34180619
11.3.2	2017	232	17	4044	30	24.5	69.16928002
11.3.2	2017	250	18	4043	30	21.2	34.56069567
11.3.2	2017	263	13	4043	30	9.3	14.52566974
11.3.2	2017	273	10	4043	30	9	6.27421175
11.3.2	2017	297	24	4043	30	9	4.887789922
11.4.2	2017	215	14	4051	39	15	52.61380619
11.4.2	2017	232	17	4051	39	22.5	68.40182642
11.4.2	2017	250	18	4050	39	14.5	33.9142165
11.4.2	2017	263	13	4050	39	10	14.19769057
11.4.2	2017	273	10	4050	39	6	6.025250624
11.4.2	2017	297	24	4050	39	17	4.730920921
4.1.2	2017	184	14	4145	14	32	23.63687069
4.1.2	2017	201	17	4145	14	37	45.73646708
4.1.2	2017	215	14	4144	14	27	44.15080619
4.1.2	2017	232	17	4144	14	35	58.29453323
4.1.2	2017	248	16	4144	14	28	24.45038472
4.1.2	2017	262	14	4144	14	14.8	10.18502296
4.1.2	2017	274	12	4144	14	11	4.658523577
4.1.2	2017	297	23	4144	14	15.5	2.52836858
4.2.2	2017	184	14	4148	16	30	23.42318319
4.2.2	2017	199	15	4147	16	32	40.71433265
4.2.2	2017	215	16	4147	16	27	48.68219062
4.2.2	2017	232	17	4147	16	28	57.97034573
4.2.2	2017	248	16	4146	16	17	24.29005138
4.2.2	2017	297	49	4146	16	26	17.19912345
4.3.2	2017	170	14	4159	25	20	2.9354236
4.3.2	2017	184	14	4155	25	27	22.92748571
4.3.3	2017	215	14	4158	35	18	42.87680619
4.3.3	2017	232	17	4158	35	21.5	56.78398562
4.3.3	2017	248	16	4157	35	15.5	23.41329201
4.3.3	2017	262	14	4157	35	14	9.652747276
4.3.3	2017	297	35	4157	35	14	6.603259301
4.4.2	2017	215	14	4135	26	19	44.96980619
4.4.2	2017	232	17	4135	26	26.7	59.26709573
4.4.2	2017	248	16	4134	26	18.3	25.25254632
4.4.2	2017	262	14	4134	26	12	10.60055367
4.4.2	2017	274	12	4134	26	9	4.96476387
4.4.2	2017	297	23	4134	26	12	2.681593664
4.5.1	2017	170	26	4124	56	9	6.523653684
4.5.1	2017	184	14	4123	56	8	25.232836
4.5.2	2017	215	14	4122	55	12	46.15280619
4.5.2	2017	232	17	4122	55	14.5	60.6752205
4.5.2	2017	248	16	4121	55	8.5	26.30339124
4.5.2	2017	262	14	4121	55	6	11.15091359
4.5.2	2017	274	12	4121	55	6	5.386393247
4.5.2	2017	297	23	4121	55	8	2.890340852
5.1.3	2017	168	22	4268	6	61	1.788541117
5.1.4	2017	246	47	4264	6.5	144.5	97.13419905
5.1.4	2017	280	34	4263	6.5	72.5	9.39233659
5.3.2	2017	180	14	4279	65	10	11.23879699
5.3.2	2017	199	19	4279	65	15	34.21113608
5.3.2	2017	216	17	4280	65	13.5	38.29302021
5.3.2	2017	230	14	4280	65	11.5	37.17753666
5.3.2	2017	262	32	4279	65	14	23.40159152
5.3.2	2017	280	18	4279	65	9	2.622661897
5.4.1	2017	168	22	4274	39	9	1.721916117
5.4.1	2017	180	12	4274	39	9	11.35629976
5.4.1	2017	199	19	4274	39	21.5	34.72407274
5.4.1	2017	216	17	4272	39	17	39.16269392
5.4.1	2017	230	14	4272	39	17	37.84852937
5.4.1	2017	246	16	4272	39	8	18.02982162
5.4.1	2017	262	16	4271	39	9	6.140028981
5.4.1	2017	280	18	4274	39	10	2.72149844
5.5.2	2017	180	14	4262	31	21	11.9699348
5.5.2	2017	199	19	4262	31	36	35.98079225
5.5.2	2017	216	17	4263	31	22	40.14566075
5.5.2	2017	230	14	4263	31	21	38.60659187
5.5.2	2017	246	16	4262	31	19	18.71415875
5.5.2	2017	262	16	4262	31	10.5	6.479353607
5.5.2	2017	280	18	4262	31	12.8	2.973031421
6.1.1	2017	168	12	4321	44	12	0.02622041854
6.1.2	2017	218	19	4318	17.5	46.5	39.92125795
6.1.2	2017	230	12	4318	17.5	29	28.38572506
6.1.2	2017	248	18	4317	17.5	21	15.63041945
6.1.2	2017	261	13	4317	17.5	12	3.472646571
6.1.2	2017	279	18	4317	17.5	25.5	2.499798564
6.2.3	2017	199	33	4319	12.5	77	39.8919372
6.2.3	2017	218	19	4319	12.5	38	39.80561211
6.2.3	2017	230	12	4319	12.5	24	28.31774589
6.2.3	2017	248	18	4318	12.5	25	15.56506141
6.2.3	2017	261	13	4318	12.5	16	3.447188238
6.2.3	2017	279	18	4319	12.5	20	2.462136376
6.3.2	2017	168	12	4317	11	40	0.03272041854
6.3.3	2017	218	19	4315	9	51	40.26885863
6.3.3	2017	230	12	4315	9	26	28.59027508
6.3.3	2017	248	18	4314	9	41.5	15.82803853
6.3.3	2017	261	13	4314	9	22.5	3.550064593
6.3.3	2017	279	18	4314	9	21	2.556784293
6.4.1	2017	168	12	4336	32	25	0.006964563437
6.4.1	2017	199	31	4336	32	35.5	37.63933509
6.4.1	2017	218	19	4333	32	23	38.19669307
6.4.1	2017	230	12	4333	32	16	27.37045218
6.4.1	2017	248	18	4331	32	19	14.73378801
6.4.1	2017	261	13	4332	32	9	3.097580487
6.5.3	2017	199	33	4326	20	47	38.95920657
6.5.3	2017	218	19	4326	20	31.5	38.99837013
6.5.3	2017	230	12	4326	20	19.5	27.8425277
6.5.3	2017	248	18	4326	20	20	15.04839101
6.5.3	2017	261	13	4325	20	6	3.271997154
7.1.0	2017	296	18	4479	13	10	0
7.3.1	2017	183	16	4475	8.6	34.6	6.413553705
7.3.1	2017	198	15	4476	8.6	33	15.03953686
7.3.1	2017	217	19	4476	8.6	27	21.64213619
7.3.1	2017	230	13	4476	8.6	21	20.04861778
7.3.1	2017	247	17	4475	8.6	23.7	7.402187919
7.3.1	2017	261	14	4475	8.6	11.3	0.8114844061
7.3.1	2017	279	18	4475	8.6	8.5	0.6034988825
7.3.1	2017	296	17	4475	8.6	3.5	0
7.4.2	2017	183	16	4474	3.8	57.8	6.446595371
7.4.2	2017	198	15	4474	3.8	57	15.15565196
7.4.2	2017	217	19	4475	3.8	61.5	21.7330369
7.4.2	2017	230	13	4473	3.8	34	20.24686778
7.4.2	2017	247	17	4473	3.8	38	7.478119648
7.4.2	2017	261	14	4472	3.8	23	0.8386970523
7.4.2	2017	279	18	4473	3.8	24	0.616689987
7.4.3	2017	296	18	4472	7	18	0
7.5.1	2017	183	16	4489	5	31	5.964450745
7.5.1	2017	198	15	4489	5	37	14.29878534
7.5.2	2017	217	19	4488	5.5	59	20.56710921
7.5.2	2017	230	13	4486	5.5	27	19.38947622
7.5.2	2017	247	17	4486	5.5	27	6.992667188
7.5.2	2017	261	14	4485	5.5	22	0.7264635921
7.5.2	2017	279	18	4485	5.5	10	0.5401979447
7.8.1	2017	183	16	4593	14	24	3.190674588
7.8.1	2017	198	15	4590	14	26	9.283249362
7.8.1	2017	217	19	4591	14	30	12.48753637
7.8.1	2017	230	13	4589	14	18	13.26542131
7.8.1	2017	247	17	4589	14	23	3.83235257
7.8.1	2017	261	14	4588	14	8	0.2568497525
7.8.1	2017	279	18	4589	14	9	0.05637516979
8.1.1	2017	168	14	4372	15	16	0.568824255
8.1.2	2017	231	13	4369	12.5	29	25.96143102
8.1.2	2017	248	17	4369	12.5	26.5	11.50876925
8.1.2	2017	261	13	4369	12.5	14	2.264334045
8.1.2	2017	279	18	4369	12.5	21	1.674663203
8.2.1	2017	168	14	4378	9	26	0.544510546
8.2.2	2017	218	19	4375	18.7	41	33.46542115
8.2.2	2017	231	13	4375	18.7	23.5	25.5279575
8.2.2	2017	248	17	4375	18.7	24.5	11.21324195
8.2.2	2017	279	31	4375	18.7	22.8	3.733623352
8.3.1	2017	168	22	4380	33	33	0.8609728191
8.3.1	2017	199	31	4380	33	36	32.12961947
8.3.1	2017	218	19	4378	33	19.5	33.13420777
8.3.1	2017	231	13	4380	33	14.7	25.16955485
8.3.1	2017	248	17	4377	33	19.8	11.11628362
8.3.2	2017	261	13	4377	23	13	2.101751815
8.3.2	2017	279	18	4378	23	16	1.550853891
8.4.2	2017	199	33	4378	24.5	55	32.37120281
8.4.2	2017	218	19	4376	24.5	31.5	33.35485909
8.4.2	2017	231	13	4378	24.5	20.5	25.31258294
8.4.2	2017	248	17	4375	24.5	22.7	11.21324195
8.4.2	2017	261	13	4378	24.5	6.3	2.081710148
8.4.2	2017	279	18	4375	24.5	19.5	1.591788203
8.5.2	2017	199	33	4364	4	68	34.09109829
8.5.2	2017	218	19	4364	4	35.5	34.68710865
8.5.2	2017	231	13	4364	4	28.5	26.32299352
8.5.2	2017	248	17	4364	4	25	11.75939539
8.5.2	2017	261	13	4363	4	8	2.389459045
8.5.2	2017	279	18	4364	4	16.5	1.744480016
10.1.1	2017	183	15	4563	6	30	3.897880612
10.1.1	2017	198	15	4564	6	36	10.4403447
10.1.1	2017	217	19	4565	6	30	14.29933473
10.1.1	2017	230	13	4564	6	20	14.5977251
10.1.1	2017	247	17	4563	6	22	4.534349782
10.1.1	2017	261	14	4563	6	13	0.3225253993
10.1.1	2017	279	18	4563	6	17	0.1382081082
10.2.3	2017	217	19	4620	3.5	64	10.67226307
10.2.3	2017	230	13	4618	3.5	46	11.8390326
10.2.3	2017	247	17	4617	3.5	41	3.152126464
10.2.3	2017	261	14	4616	3.5	24	0.201251398
10.2.3	2017	279	18	4616	3.5	22	0.01035318844
10.2.4	2017	296	19	4616	4	9	0
10.3.3	2017	183	15	4560	6	64	3.972630612
10.3.3	2017	198	15	4560	6	64	10.62678503
10.3.4	2017	230	13	4558	4	63	14.93026194
10.3.4	2017	247	17	4559	4	57	4.647897887
10.3.4	2017	261	14	4558	4	61	0.3381717537
10.3.5	2017	296	19	4557	1.5	31	0
10.5.2	2017	230	13	4562	4	60.5	14.70724163
10.5.2	2017	247	17	4562	4	45.5	4.562585387
10.5.2	2017	261	14	4561	4	31	0.3284837326
10.5.2	2017	279	18	4561	4	32.5	0.1452497749
10.5.3	2017	296	19	4561	3	45	0
10.6.2	2017	183	15	4547	4	56	4.300690092
10.6.2	2017	198	15	4547	4	59	11.24610072
10.6.3	2017	230	13	4546	2	48	15.62137513
10.6.3	2017	247	17	4545	2	35	5.056563076
10.6.3	2017	261	14	4545	2	27	0.3837350666
10.6.3	2017	279	18	4545	2	25	0.2070353589
10.6.4	2017	296	19	4545	4	18.5	0
12.5.0	2017	296	18	4609	5	19.5	0
13.1.0	2017	168	23	4338	42	8	1.134130091
13.1.1	2017	216	17	4336	53	22	32.43102855
13.1.1	2017	231	15	4336	53	17	33.78606058
13.2.1	2017	216	17	4326	28.5	23.5	33.44476812
13.2.1	2017	231	15	4325	28.5	15	34.73790958
13.2.1	2017	246	15	4326	28.5	9	13.34213273
13.2.1	2017	262	16	4325	28.5	4	4.266780412
13.2.1	2017	274	12	4325	28.5	4	1.340132073
13.3.1	2017	216	17	4339	41	17.5	32.1282907
13.3.1	2017	231	15	4339	41	15.5	33.52710502
13.3.1	2017	246	15	4339	41	12.5	12.6683885
13.3.1	2017	262	16	4339	41	9.5	3.828327035
13.3.1	2017	274	12	4339	41	6	1.218132968
13.4.1	2017	216	17	4364	23	24	29.62750663
13.4.1	2017	231	15	4364	23	18	31.38259554
13.4.1	2017	246	15	4364	23	16	11.44664385
13.4.1	2017	262	16	4364	23	11	3.114765427
13.4.1	2017	274	12	4364	23	9	1.030162716
13.5.1	2017	216	17	4367	28	21.5	29.33256913
13.5.1	2017	231	15	4367	28	25.5	31.12665804
13.5.1	2017	246	15	4367	28	11	11.30526885
13.5.1	2017	262	16	4367	28	11	3.035093301
13.5.1	2017	274	12	4367	28	12	1.009037716
14.2.0	2017	296	17	4424	12	6	0
