Date,"30.8,79.3","30.8,79.4","30.8,79.5","30.7,79.3","30.7,79.4","30.7,79.5","30.6,79.3","30.6,79.4","30.6,79.5"
2017-04-18 20:00:00,-4.373897995459174,-2.069312784505996,-1.1093011700278907,-2.817536640782805,-0.4948380031413535,1.0336565412453638,2.123248823570293,3.830090953810668,5.1704845287423495
2017-04-18 21:00:00,-4.228990581953042,-2.0149725044411753,-1.1956882819257544,-2.7172161237400587,-0.4822979385110102,0.9180092785433658,2.351756667945324,3.927624789824449,5.079917395301038
2017-04-18 22:00:00,-4.5160187279362844,-2.4148612320975076,-1.5732835613503653,-2.9345772439992857,-0.8389931102183823,0.5055804862566902,2.3977369049232493,3.636416622297702,4.641015133239193
2017-04-18 23:00:00,-4.769606701572002,-2.7283628478559194,-1.8770317935074559,-3.1602984073453513,-1.2124083680995454,0.09036501294110622,1.9616213238903697,3.0846537785628243,4.041878712011965
2017-04-19 00:00:00,-4.931234201251925,-2.8774502829054995,-2.0818528491362827,-3.2759456700473493,-1.4353428504167027,-0.09216259445605601,1.9295744920572702,2.9174529168249705,3.8886112554189367
2017-04-19 01:00:00,-5.261455903184185,-3.3149592044528617,-2.5207551111981275,-3.0432578041288707,-1.6429505870744947,-0.38615744301176846,1.4962455920534126,2.6053446415810413,3.660103411043906
2017-04-19 02:00:00,-4.320951055908836,-2.6391890549290906,-2.021939207013588,-1.8672784099060777,-0.8933333902832032,0.3216595383451022,3.506835954450878,3.693543583391431,4.029338647381621
2017-04-19 03:00:00,-3.221605389982585,-1.7279443584578758,-1.45902963916285,-0.7330992311177624,0.05135147853559374,0.7215482660014345,4.445947461211745,4.652161857355054,5.72364071299171
2017-04-19 04:00:00,-2.2699538185913752,-0.5157381108585923,-0.26075679670839236,0.47771367596709524,1.294211217453494,2.080055267621333,5.521606338391791,5.783554355114404,6.92888025801858
2017-04-19 05:00:00,-1.254208583534023,0.21297897821551715,0.5236939129449638,1.3095379631128026,2.224962681127465,3.582076342232881,6.013455540003918,6.877326658982724,8.301320664783304
2017-04-19 06:00:00,-0.7679327439798271,1.0810301187377718,1.8222872724421677,1.7414735226022344,2.8282791238981417,4.529547892080643,6.747745991135957,7.084934395640573,9.105278141639417
2017-04-19 07:00:00,-1.8784251340219384,-0.10888268062984707,0.7591684598924076,0.7940019727544723,1.8543341042752672,3.681003518761088,6.473257909783001,7.064034287923334,8.35844762587709
2017-04-19 08:00:00,-2.331260801228609,-0.4237776369027415,0.5515607232346156,0.35927973223607523,1.4377252904451439,3.320128325510268,6.0204222425763305,6.540138254478109,7.734231075389175
2017-04-19 09:00:00,-2.331260801228609,-0.24961007259253165,0.9458760888330175,-0.13256946937605107,1.2217575107004564,3.432988907183301,4.9600901110555355,5.709707307846884,7.79414471751187
2017-04-19 10:00:00,-2.30478733145344,-0.2649368182518401,0.9110425759709528,0.058318181108006684,1.3360114328879718,3.54027612679846,5.240151554466422,5.913135022961228,8.037979307546209
2017-04-19 11:00:00,-2.630829011842195,-0.510164748800662,0.4568135682498564,0.12659186631759667,1.1952840409252872,3.1752209120041357,5.560619872797304,6.2698301946686,8.10346631172689
2017-04-19 12:00:00,-3.4278197861258946,-1.424196126300842,-0.5408182401192789,-0.394517486098664,0.6811413910814395,2.368476754119115,5.224824808807114,5.8128145059185385,7.597683704969938
2017-04-19 13:00:00,-4.591259115718344,-2.5876354558932917,-1.4882897899669842,-1.4938631520249146,-0.29280362854143505,1.3513381785472802,4.370707073429685,4.965663473113466,6.718485840331823
2017-04-19 14:00:00,-5.689211441130112,-3.6800144192471294,-2.722789485797989,-2.5890287964077174,-1.3684625057215385,0.16560540072310914,3.4343822476977834,4.05023875509886,5.755687544824752
2017-04-19 15:00:00,-6.440221978435886,-4.323737736937801,-3.3567594198872825,-3.32471258805424,-2.243480348816206,-0.17436968481047188,2.2333227242143607,3.506835954450878,5.135651015880285
2017-04-19 16:00:00,-6.820603938889462,-4.398978124719804,-3.5783005616899572,-3.5197802600816885,-2.784096468435223,-0.6397454166474859,2.0089949013827777,3.2936548557351557,4.854196231954916
2017-04-19 17:00:00,-7.124352171046553,-4.751493274883785,-3.799841703492575,-4.153750194170982,-3.025144377440597,-0.687118994139837,1.4042851180975617,3.010806731295304,4.494714379218578
2017-04-19 18:00:00,-7.103452063329314,-4.768213361057519,-3.8931955179628517,-4.397584784205321,-3.0195710153826667,-0.8348130886749345,1.0657033730784633,2.7948389515505596,4.1477725911125845
2017-04-19 19:00:00,-7.1327122141334485,-4.589865775203862,-3.664687673587821,-3.9405690954552597,-3.225785411526033,-1.0340607822458878,0.8650623389930843,2.3670834136046324,4.370707073429685
2017-04-19 20:00:00,-6.897237667186005,-4.398978124719804,-3.606167371979609,-3.990729353976633,-3.018177674868184,-1.0215207176155445,0.7104015418855738,2.5816578528348373,4.26759987535803
2017-04-19 21:00:00,-6.757903615737803,-4.334884461053662,-3.688374462334025,-3.9572891816290507,-2.9248238603979075,-1.13577463980306,0.6240144299876533,2.5510043615162203,4.097612332591211
2017-04-19 22:00:00,-7.145252278763792,-4.646992736297591,-3.9990893970634716,-4.311197672307458,-3.2675856269604537,-1.5022231951118101,0.1697854222665569,2.1288221856282235,3.7437038419128044
2017-04-19 23:00:00,-7.5883345623690275,-4.794686830832688,-4.167683599315808,-4.415698210893595,-3.537893686769962,-1.8756384529929733,0.1809321463824176,1.5645192772630026,3.1013738647366154
2017-04-20 00:00:00,-7.4044136144574395,-4.652566098355521,-4.116130000280009,-4.486758577132207,-3.39855963532176,-1.8282648755005653,-0.07265582725329978,1.6745931779070702,3.133420696569715
2017-04-20 01:00:00,-7.326386545646415,-4.439384999639799,-3.915488966194573,-4.2777574999598755,-3.331679290626653,-1.7655645523489056,0.6059010032994365,1.4516586955899697,2.916059576310488
2017-04-20 02:00:00,-5.740765040165968,-3.3288926095976876,-2.899743731137221,-2.545835240458814,-1.6986842076537414,-0.023888909246466028,2.8798327229339975,3.4552823554150223,4.349806965712446
2017-04-20 03:00:00,-4.018596164266228,-1.655490651704838,-1.13577463980306,-0.6202386494447296,0.45542022773537383,1.3903517129527359,4.834689464752159,5.3404720715091685,6.707339116215962
2017-04-20 04:00:00,-2.635009033385643,-0.7330992311177624,-0.05036237902157836,0.37878649943883147,1.5101789971981816,3.008020050266339,5.644220303666202,6.619558663803559,8.251160406261988
2017-04-20 05:00:00,-1.9564522028329066,-0.012742185130605321,0.8385888692179151,0.8441622312758454,1.9964548367524344,3.853777742556872,6.549891638079487,7.044527520720578,9.020284370256036
2017-04-20 06:00:00,-1.5050098761407753,0.5961476196980584,1.5310791049154204,1.3805983293513577,2.609524663124489,4.494714379218578,7.105834503357812,7.801111420084283,9.55950714936057
2017-04-20 07:00:00,-1.0452075063617485,1.1339770582880533,2.321103176626707,1.8153205698697548,3.152927463772471,5.21367808469131,7.502936549985179,8.299927324268822,9.37279952041996
2017-04-20 08:00:00,-0.9476736703479673,1.2008574029832175,2.4409304608721527,1.8501540827318195,3.1487474422290234,5.226218149321596,7.472283058666562,8.180100040023376,9.169371805305616
2017-04-20 09:00:00,-1.298795479997466,1.0030030499267468,2.2653695560474603,1.440511971474109,2.8018056541229726,4.919683236135597,7.0264140940323045,7.487609804325871,9.321245921384104
2017-04-20 10:00:00,-2.3744543571775125,-0.057329081593991305,1.5533725531471418,0.2840393444540723,1.7080333502546523,3.891397936447902,5.701347264759988,6.221063276661766,8.549335276361091
2017-04-20 11:00:00,-2.4287946372423335,-0.21338321921598435,1.0475899463901897,0.1823254868969002,1.3471581570038325,3.759030587572113,5.7041339457889535,6.403590884058872,8.383527755137777
2017-04-20 12:00:00,-3.54207370831341,-1.28486207485264,0.14470529300587032,-0.965787097036241,0.30493945217131113,2.847785891100898,4.413900629378645,5.223431468292631,7.493183166383801
2017-04-20 13:00:00,-5.647411225695691,-3.433393148183825,-1.6122970957558778,-2.7241828263124717,-1.2765020317657445,0.9793162611805997,2.599771279523111,3.6350232817832193,6.165329656082463
2017-04-20 14:00:00,-6.592096094514432,-4.20112377166339,-2.3953544648947513,-3.5002734928789323,-1.978745651064628,0.1837188274113828,2.106528737396502,3.034493520041508,5.69159388115861
2017-04-20 15:00:00,-7.422527041145713,-4.897794028904343,-3.266192286445971,-4.198337090634425,-2.876056942391017,-0.7024457397991455,1.6355796435015577,2.2723362586198164,4.902963149961806
2017-04-20 16:00:00,-7.723488592273782,-5.149988662025578,-3.756648147543615,-4.60519252086317,-3.3219259070252747,-1.2569952645629883,1.0420165843322593,1.5770593418933458,4.245306427126309
2017-04-20 17:00:00,-8.154030811248731,-5.767238509941137,-4.315377693850905,-4.904760731476756,-3.4654399800169244,-1.8519516642467693,0.7647418219503379,1.1576638470342573,3.2225944894965437
2017-04-20 18:00:00,-8.200011048226656,-5.945586095794795,-4.531345473595593,-4.857387153984405,-3.372086165546591,-1.9494855002604936,0.9305493431737091,1.3583048811196932,2.9383530245422094
2017-04-20 19:00:00,-7.841922536004745,-5.303256118618606,-4.421271572951525,-4.421271572951525,-3.4152797214955513,-1.872851771964008,1.0336565412453638,1.6704131563636224,3.492902549306052
2017-04-20 20:00:00,-7.026818335032829,-4.4170915514080775,-3.8486086214994657,-4.12588338388133,-3.270372307989419,-1.4088693806415336,0.6574546023352354,2.113495439968915,3.9777850483457655
2017-04-20 21:00:00,-7.042145080692137,-4.410124848835665,-3.7259946562250548,-4.474218512501864,-3.341432674228031,-1.1343812992885773,0.003977901043185739,2.1692290605481617,3.891397936447902
2017-04-20 22:00:00,-7.138285576191379,-4.478398534045311,-3.830495194811192,-4.683219589674138,-3.5100268764803104,-1.4046893590980858,-0.3791907404393555,1.7832737380366552,3.4650357390164004
2017-04-20 23:00:00,-7.0337850376052415,-4.336277801568144,-3.9182756472235383,-4.390618081632908,-3.471013342074855,-1.7251576774289106,-0.255183434650462,1.5840260444657588,2.970399856375309
2017-04-21 00:00:00,-7.058865166865928,-4.265217435329532,-3.9517158195711204,-4.23874396555442,-3.3609394414307303,-1.8268715349860827,-0.0015954610147446147,1.6606597727622443,2.864505977274689
2017-04-21 01:00:00,-7.146645619278274,-4.259644073271602,-3.960075862658016,-4.181617004460634,-3.4515065748720986,-1.9634189054053195,0.1349519094044922,1.6690198158491398,2.779512205891308
2017-04-21 02:00:00,-5.664131311869426,-3.174231812490177,-2.685169291907016,-2.274133840134823,-1.8993252417391773,0.13216522837552702,3.35356849785785,3.6963302644203964,4.418080650922093
2017-04-21 03:00:00,-4.305624310249527,-2.1570932369183424,-1.3684625057215385,-0.850139834334243,0.0806116293397281,1.5366524669733508,5.223431468292631,5.61078013131862,7.123947930046086
2017-04-21 04:00:00,-2.4998550034808886,-0.3596839732365993,0.6365544946179966,0.5209072319159986,1.648119708131901,3.289474834191708,6.255896789523774,6.940026982134441,8.75136965096101
2017-04-21 05:00:00,-1.7112242722840847,0.3843598614967618,1.4976389325678952,1.2635577261348772,2.4646172496183567,4.430620715552436,7.136487994676372,7.788571355453939,9.631960856113608
2017-04-21 06:00:00,-1.5273033243724967,0.5989343007270236,1.9184277679414095,1.471165462792726,2.658291581131323,4.850016210411468,7.462529675065184,8.019865880857992,9.949642493415467
2017-04-21 07:00:00,-1.75720450926201,0.3467396676057888,1.742866863116717,1.4600187386768653,2.642964835472071,4.916896555106632,7.816438165743591,8.383527755137777,9.91480898055346
2017-04-21 08:00:00,-1.780891298008214,0.29100604702648525,1.664839794305692,1.3596982216341758,2.4646172496183567,4.73436894770947,7.606043748056834,8.064452777321378,10.005376113994771
2017-04-21 09:00:00,-2.019152525984623,0.10151173705691008,1.6369729840160403,0.6003276412415062,1.7163933933415478,4.370707073429685,6.3464639229651425,6.937240301105476,9.265512300804858
2017-04-21 10:00:00,-2.0651327629625484,0.16142537917966138,1.6982799666532742,0.5613141068359937,1.9142477463979617,4.313580112335956,6.156969612995567,6.914946852873754,9.101098120095969
2017-04-21 11:00:00,-2.6057488825815085,-0.3694373568379774,1.3109313036272852,0.23248574541821654,1.5784526824078284,4.061385479214721,5.869941467012268,6.838313124577269,8.961764068647767
2017-04-21 12:00:00,-3.57969390220444,-1.4701763632787106,0.2728926203382116,-0.9560337134348629,0.11962516374518373,2.9912999640925477,4.455700844813066,5.231791511379527,7.649237304005737
2017-04-21 13:00:00,-5.0663882311566795,-2.701889378080807,-0.8835800066818251,-2.1194730430273125,-0.8710399420514818,1.9644080049193349,3.9136913846796233,4.647981835811606,6.976253835510988
2017-04-21 14:00:00,-6.218680836633268,-3.8416419189270528,-1.9522721812894588,-3.1463650022005254,-1.75720450926201,0.5557407447780633,2.4687972711618045,3.584863023261846,6.0204222425763305
2017-04-21 15:00:00,-6.75093691316539,-4.375291335973657,-2.562555326632605,-3.4612599584734767,-1.822691513442635,0.11823182323070114,2.426997055727327,3.1752209120041357,5.8643681049543375
2017-04-21 16:00:00,-8.035596867517768,-5.526190600935763,-3.719027953652642,-4.442171680668764,-2.7492629555731583,-0.7902261922115486,1.9323611730862353,2.5328909348279467,5.295885175045726
2017-04-21 17:00:00,-8.821440917685607,-6.27859447875602,-4.6037991803486875,-5.172282110257299,-3.735748039826433,-1.506403216655258,0.9361227052316394,1.8863809361083668,4.647981835811606
2017-04-21 18:00:00,-8.843734365917328,-6.2827745002994675,-4.712479740478273,-5.304649459133088,-4.000482737577954,-1.7613845308054579,0.3300195814319977,1.4419053119885916,4.2327663624959655
2017-04-21 19:00:00,-8.726693762700847,-6.413748508660774,-5.00368790800502,-5.280962670386884,-3.7942683414346448,-2.3298674607141265,0.658847942849718,0.8692423605364752,2.748858714572691
2017-04-21 20:00:00,-8.098297190669427,-5.515043876819902,-4.378078017002622,-4.963281033085025,-3.58526726426237,-1.811544789326831,0.5014004647132424,1.1646305496066702,3.360535200430263
2017-04-21 21:00:00,-7.5130941745870246,-4.560605624399727,-3.5978073288927135,-4.74870659385482,-3.6117407340375394,-1.1204478941437515,0.10011839654242749,1.5979594496105847,4.128265823909828
2017-04-21 22:00:00,-7.556287730535985,-4.536918835653523,-3.4654399800169244,-4.810013576491997,-3.6075607124940916,-0.9016934333700988,-0.2189565812739147,1.501818954111343,3.9847517509181785
2017-04-21 23:00:00,-7.514487515101507,-4.5397055166824885,-3.351186057829409,-4.871320559129231,-3.586660604776853,-0.6369587356185207,-0.5394248996047963,1.5408324885167985,3.870497828730663
2017-04-22 00:00:00,-7.786188915425498,-4.751493274883785,-3.4988801523644497,-5.067781571671162,-3.7984483629780925,-0.7693260844943097,-0.8278463861025216,1.3290447303155588,3.7255904152245307
2017-04-22 01:00:00,-8.091330488097014,-4.670679525043795,-3.3024191398225184,-5.336696290966188,-4.05203633661381,-0.8111262999287305,-0.8083396188997654,1.076850097194324,4.144985910083619
2017-04-22 02:00:00,-6.215894155604303,-3.0989914247081742,-2.0414459742163444,-3.167265109917764,-2.1334064481721384,0.1948655515272435,2.4478971634445656,2.9926933046070303,5.614960152862068
2017-04-22 03:00:00,-4.408731508321182,-1.7767112764647663,-0.4739378954241147,-1.4980431735683624,-0.019708887703018263,2.4005235859521576,4.287106642560786,5.07016401169966,7.456956313007254
2017-04-22 04:00:00,-2.828683364898666,-0.15625625812225508,1.2719177692217727,-0.23428332693322318,1.3360114328879718,3.8495977210134242,5.3613721792263505,6.283763599813426,8.744402948388597
2017-04-22 05:00:00,-2.1361931292011036,0.47492699493813006,1.9142477463979617,0.5083671672856553,2.0131749229262255,4.526761211051678,6.254503449009292,7.0096940078585135,9.474513377977132
2017-04-22 06:00:00,-2.052592698332205,0.4721403139091649,1.8710541904490583,0.7187615849724693,1.875234211992506,4.716255521021196,6.746352650621475,7.486216463811388,9.031431094371897
2017-04-22 07:00:00,-3.8388552378980876,-1.159461428549264,0.7647418219503379,-0.6717922484805285,0.9082558949419877,3.7938641004341775,6.083122565728047,6.889866723613068,9.301739154181405
2017-04-22 08:00:00,-3.8318885353256746,-1.1859348983243763,0.6741746885090265,-1.0758609976803086,0.5055804862566902,3.4747891226177785,5.346045433567042,6.122136100133503,8.338940858674334
2017-04-22 09:00:00,-3.8500019620139483,-1.0925810838540997,0.8176887615006763,-1.1190545536292689,0.5487740422056504,3.4942958898205347,4.914109874077667,5.776587652541991,8.535401871216322
2017-04-22 10:00:00,-3.6423942253560995,-0.9602137349783106,0.8399822097323977,-0.9142334980004421,0.6978614772552305,3.523556040624669,5.029757136779665,5.939608492736397,8.550728616875574
2017-04-22 11:00:00,-3.6187074366098955,-0.8933333902832032,0.9584161534633608,-0.8780066446238948,0.8274421451020544,3.704690307507292,4.905749830990771,6.08451590624253,8.75136965096101
2017-04-22 12:00:00,-4.560605624399727,-1.7920380221240748,0.2937927280554504,-2.0344792716439315,-0.3373905250048779,2.807379016180903,3.5012625923929477,4.461274206870996,7.502936549985179
2017-04-22 13:00:00,-5.845265578752105,-3.022357696411632,-0.7247391880308669,-3.1895585581494856,-1.4980431735683624,1.6522997296753488,2.385196840292906,2.9926933046070303,6.41891762971818
2017-04-22 14:00:00,-6.50152896107312,-3.5365003462554796,-1.3001888205119485,-3.568547178088579,-1.8714584314495255,0.9709562180937041,2.0939886727661587,2.833852485956072,6.2447500654079136
2017-04-22 15:00:00,-7.259506200951307,-4.27497081893091,-2.524935132741575,-4.26939745687298,-3.0920247221357613,0.5682808094084066,1.593779428067137,2.1873424872364353,5.502099571189035
2017-04-22 16:00:00,-8.347705142761697,-5.300469437589641,-3.5574004539727184,-5.191788877460056,-4.033922909925536,-0.602125222756456,0.23248574541821654,1.4042851180975617,4.532334573109608
2017-04-22 17:00:00,-9.271489903863255,-6.229827560749129,-4.510445365878354,-6.0654133800402406,-4.830913684209236,-1.8003980652109703,-0.9797205021810669,0.45124020619192606,3.452495674386057
2017-04-22 18:00:00,-10.191094643421366,-7.212132623458899,-5.503897152704042,-6.884697602555661,-5.580530881000527,-2.7785231063772926,-1.764171211834423,-0.41959761535929374,2.4478971634445656
2017-04-22 19:00:00,-8.704400314469126,-5.665524652383908,-3.9517158195711204,-5.528977281964671,-4.017202823751745,-0.9309535841741763,-0.5561449857785306,1.1158636315998365,4.0767122248739724
2017-04-22 20:00:00,-8.432698914145135,-5.528977281964671,-4.26939745687298,-5.460703596755081,-4.109163297707596,-1.3336289928594738,-0.6397454166474859,0.8915358087681966,3.6545300489859756
2017-04-22 21:00:00,-8.510725982956103,-5.580530881000527,-4.457498426328073,-5.662737971354943,-4.486758577132207,-1.5997570311255345,-1.088401062310652,0.4721403139091649,3.184974295605514
2017-04-22 22:00:00,-8.577606327651267,-5.594464286145353,-4.564785645943175,-5.810432065890041,-4.6957596543044815,-1.9021119227681424,-1.4102627211560161,-0.04339567644916542,2.7641854602319995
2017-04-22 23:00:00,-8.232057880059699,-5.143021959453222,-4.245710668126833,-5.498323790646111,-4.279150840474358,-1.8826051555653862,-1.0215207176155445,-0.09773595651398637,2.5161708486542125
2017-04-23 00:00:00,-8.569246284564372,-5.439803489037843,-4.248497349155798,-6.0417265912940366,-4.496511960733585,-1.5259099838580141,-1.5788569234082956,0.5543474042635808,2.9216329383684183
2017-04-23 01:00:00,-8.898074645982092,-5.659951290325978,-4.736166529224477,-5.835512195150727,-4.917300796107099,-2.189140068751442,-1.3489557385187823,-0.09076925394157342,2.592804576950698
2017-04-23 02:00:00,-7.805695682628254,-4.988361162345711,-3.790088319891197,-4.594045796747309,-3.6591143115298905,-0.8598932179356211,1.2747044502507379,1.8975276602241706,3.82033757020929
2017-04-23 03:00:00,-5.94837277682376,-3.202098622779829,-1.8352315780729782,-2.579275412806396,-1.1664281311216769,1.284457833852116,3.334061730655094,4.387427159603476,6.5944785345429295
2017-04-23 04:00:00,-4.630272650123857,-2.0205458664991056,-0.5937651796695604,-1.532876686430427,-0.06011576262295648,2.456257206531461,4.721828883079127,5.334898709451238,7.8791384888953075
2017-04-23 05:00:00,-4.086869849475875,-1.4353428504167027,0.08897167242662363,-0.9643937565217584,0.4888604000828991,3.157107485315919,5.492346187587657,6.308843729074113,7.845698316547725
2017-04-23 06:00:00,-4.191370388062012,-1.4506695960759544,0.03741807339076786,-1.2402751783891972,0.4693536328801997,3.2407079161848173,5.203924701089932,6.283763599813426,8.478274910122536
2017-04-23 07:00:00,-3.9851559919187025,-1.3266622902870608,0.3606730727505578,-0.6996590587701803,0.8553089553917061,3.6517433679570104,6.156969612995567,7.064034287923334,9.237645490515206
2017-04-23 08:00:00,-4.628879309609374,-1.9662055864342847,-0.10470265908639931,-1.2416685189036798,0.3174795168016544,3.2309545325834392,5.842074656722673,6.70594577570148,8.945043982473976
2017-04-23 09:00:00,-4.810013576491997,-2.2114335169831065,-0.1966631330421933,-1.322482268743613,0.21158563770103456,3.1557141448014363,5.943788514279845,6.757499374737279,8.99520424099535
2017-04-23 10:00:00,-4.783540106716828,-2.1668466205197205,-0.09773595651398637,-2.1292264266286907,-0.4809045979965276,2.746072033543726,4.040485371497482,4.954516748997662,7.25352859789291
2017-04-23 11:00:00,-4.893614007360895,-2.236513646243793,-0.31370373625867387,-2.2420870083017235,-0.5380315590903137,2.432570417785257,3.697723604934879,4.5518413403123645,7.5447367654196
2017-04-23 12:00:00,-5.548484049167428,-2.8802369639344647,-0.9797205021810669,-2.7729497443193623,-1.0563542304775524,1.865480828391128,3.2978348772785466,4.352593646741411,7.076574352553678
2017-04-23 13:00:00,-6.71331671927436,-3.9963027160345064,-1.9773523105501454,-3.6451809063850646,-1.9745656295211802,1.0991435454260454,2.5607577451175985,3.8663178071872153,6.572185086311208
2017-04-23 14:00:00,-8.24877796623349,-5.395216592574457,-3.2202120494681026,-4.939594244338821,-3.4542932559010637,-0.3081303742007435,1.49485225153893,2.7098451801671786,5.479806122957314
2017-04-23 15:00:00,-9.44983748971697,-6.515462366217946,-4.478398534045311,-6.082133466214032,-4.850420451411992,-1.1511013854623684,-0.2816569044256312,1.6230395788712713,4.440374099153814
2017-04-23 16:00:00,-10.03922052734282,-7.029605016061794,-4.9437742658822685,-6.734216826991599,-5.559630773283288,-1.7293376989723583,-1.2695353291933316,0.7884286106965419,3.660103411043906
2017-04-23 17:00:00,-11.007592184907821,-8.052316953691559,-6.05426665592438,-7.577187838253167,-6.4360419568924385,-2.7004960375663245,-1.8923585391667643,-0.18412306841185,2.7307452878844174
2017-04-23 18:00:00,-12.030304122537586,-9.072242210292359,-7.060258507380411,-8.350491823790662,-7.0170649514314505,-3.792875000920162,-2.3340474822575175,-1.393542634982225,1.7247534364284434
2017-04-23 19:00:00,-11.874249984915593,-9.175349408364013,-7.2650795630092375,-8.32959171607348,-7.032391697090759,-4.107769957193113,-2.4622348095898587,-1.8505583237322867,1.5032122946258255
2017-04-23 20:00:00,-11.871463303886628,-9.076422231835807,-7.382120166225718,-8.556706219934028,-7.234426071690621,-4.472825171987381,-2.889990347535843,-2.380027719235443,0.6393411756469618
2017-04-23 21:00:00,-11.805976299705947,-9.132155852415053,-7.518667536644955,-8.616619862056723,-7.07976527458311,-4.917300796107099,-2.981950821491637,-2.954084011202042,-0.6341720545895555
2017-04-23 22:00:00,-11.113486064008441,-8.233451220574182,-7.113205446930692,-8.328198375558998,-7.311059799987163,-4.762639998999589,-3.289879075192175,-2.9178571578254946,-0.717772485458454
2017-04-23 23:00:00,-10.728924082011417,-7.894869475555083,-6.913957753359796,-8.216731134400447,-7.324993205131932,-4.699939675847929,-3.5392870272844448,-3.124071553968804,-0.8933333902832032
2017-04-24 00:00:00,-10.036433846313855,-7.320813183588484,-6.42628857329106,-7.81962908777308,-6.887484283584627,-4.283330862017806,-3.4208530835534816,-2.9694107568613504,-0.7094124423715584
2017-04-24 01:00:00,-9.193462835052287,-6.494562258500707,-5.761665147883207,-7.028211675547311,-6.19778072891603,-3.762221509601545,-2.8300767054131484,-2.427401296727851,-0.22452994333184506
2017-04-24 02:00:00,-7.703981825071082,-5.336696290966188,-4.411518189350147,-4.889433985817504,-3.960075862658016,-1.7836779790371793,0.5167272103725509,0.8580956364206713,2.715418542225109
2017-04-24 03:00:00,-6.7690503398536634,-4.202517112177873,-2.831470045927631,-3.671654376160234,-2.345194206373378,0.22133902130241268,2.5941979174651806,3.2769347695613646,5.570373256398682
2017-04-24 04:00:00,-6.590702753999949,-3.8388552378980876,-2.0748861465639266,-3.2982391182790707,-1.6206571388427733,1.1506971444618443,3.364715221973711,4.320546814908312,6.473257909783001
2017-04-24 05:00:00,-6.031973207692715,-3.331679290626653,-1.686144143023455,-2.7618030202035015,-1.0800410192237564,1.794420462152516,4.033518668925069,4.987956921345187,7.394255989855537
2017-04-24 06:00:00,-6.022219824091337,-3.3665128034886607,-1.45902963916285,-2.701889378080807,-1.1329879587740947,1.8863809361083668,4.263419853814582,5.10081750301822,7.759311204649862
2017-04-24 07:00:00,-6.123933681648509,-3.6019873504361613,-1.6206571388427733,-2.871876920847569,-1.3740358677794688,1.7122133717981,4.0070451991499,4.87788302070112,7.600470385998904
2017-04-24 08:00:00,-6.175487280684308,-3.464046639502442,-1.5314833459159445,-2.977770799948189,-1.2806820533091923,1.7832737380366552,3.9513115785705963,5.004677007518978,7.720297670244349
2017-04-24 09:00:00,-6.2827745002994675,-3.5434670488278925,-1.5008298545973275,-3.0362911015564578,-1.3266622902870608,1.770733673406312,3.9875384319471436,4.9907436023741525,7.280002067668022
2017-04-24 10:00:00,-6.256301030524298,-3.266192286445971,-1.3823959108663644,-3.1059581272805303,-1.081434359738239,1.8487607422173369,3.681003518761088,5.022790434207252,7.154601421364646
2017-04-24 11:00:00,-6.702169995158499,-3.7552548070291323,-1.9146519873984857,-3.742714742398789,-1.7836779790371793,1.2565910235624642,2.7432853525147607,3.9917184534905914,6.5944785345429295
2017-04-24 12:00:00,-6.929284499019104,-4.067363082273118,-2.137586469715586,-3.9210623282525034,-2.0929995732521434,0.8859624467102662,2.420030353154914,3.572322958631503,6.37572407376922
2017-04-24 13:00:00,-8.106657233756323,-5.239162454952464,-3.24947220027218,-4.929840860737443,-3.096204743679209,-0.07962252982571272,1.5714859798354155,2.725171925826487,5.520212997877309
2017-04-24 14:00:00,-9.61007164888241,-6.665943141782009,-4.644206055268626,-6.28974120287188,-4.514625387421802,-1.4952564925393972,0.47910701648157783,1.4767388248506563,4.483567655102718
2017-04-24 15:00:00,-10.345755440528876,-7.4155603385733,-5.466276958813012,-7.007311567830072,-5.683638079072182,-2.158486577432825,-0.8389931102183823,0.757775119377925,3.5486361698853557
2017-04-24 16:00:00,-11.057752443429138,-8.257138009320386,-6.600456137601327,-7.680295036324878,-6.731430145962634,-3.2508655407866627,-1.920225349456416,-0.19944981407115847,2.4311770772707746
2017-04-24 17:00:00,-12.21143838942021,-9.63515177814304,-8.050923613177076,-8.595719754339541,-7.783402234396533,-4.836487046267166,-2.8495834726158478,-1.4534562771049195,1.2663444071638423
2017-04-24 18:00:00,-12.46641970357041,-9.97094684213323,-8.588753051767128,-8.85906111157658,-8.124770660444597,-5.506683833733007,-3.209065325352242,-2.125046405085243,0.47771367596709524
2017-04-24 19:00:00,-12.680994142800671,-10.06569399711799,-8.375571953051349,-9.382957145021805,-8.393685379739622,-5.303256118618606,-3.7273879967395374,-3.119891532425356,0.2631392367368335
2017-04-24 20:00:00,-12.313152246977381,-9.396890550166631,-8.021663462372942,-9.309110097754285,-8.512119323470586,-5.307436140162054,-4.149570172627534,-3.497486811849967,-0.4809045979965276
2017-04-24 21:00:00,-11.839416472053529,-9.05134210257512,-7.9993700141412205,-9.175349408364013,-8.453599021862374,-5.646017885181209,-4.433811637581869,-3.847215280984983,-1.523123302829049
2017-04-24 22:00:00,-11.169219684587688,-8.61522652154224,-7.9143762427578395,-8.923154775242779,-8.271071414465212,-5.995746354316168,-4.536918835653523,-4.152356853656499,-2.47895489576365
