2.4.2	2017	232	17	3950	10	41	166.6828957	2.411764706	2.568049767	1.919914931	2.813938905	2.756514571	6
2.4.2	2017	250	18	3949	10	26	136.3827817	1.444444444	1.984487463	1.483634453	2.174500881	2.130125623	7
2.4.2	2017	263	13	3949	10	12	93.61105936	0.9230769231	1.886014938	1.410014824	2.066599674	2.024426366	8
2.4.2	2017	273	10	3950	10	12	62.14904146	1.2	1.627780177	1.216954401	1.783639098	1.747240195	9
2.4.2	2017	298	25	3950	10	17	114.0578982	0.68	1.194941588	0.8933573741	1.309356488	1.282636318	10
2.5.1	2017	170	13	3947	55	7	90.85488692	0.5384615385	0.7883435985	0.248818187	0.6417996506	0.7046778587	2
2.5.1	2017	184	14	3946	55	3	120.3436792	0.2142857143	0.9696295774	0.3060359391	0.7893866649	0.8667242249	3
2.5.1	2017	202	18	3946	55	5	166.4375126	0.2777777778	1.043012029	0.3291970183	0.8491281682	0.9323187053	4
2.5.2	2017	298	25	3945	67.5	8.5	114.6610818	0.34	0.4675589088	0.1330491561	0.3542641467	0.4061402804	10
3.1.3	2017	170	28	3986	11	72	125.9648889	2.571428571	1.124083503	0.8008269176	1.232887132	1.202442684	2
3.1.4	2017	215	13	3979	19	30	120.2825521	2.307692308	1.764713976	0.9535545698	1.863393986	1.807062936	5
3.1.4	2017	232	17	3979	19	34.9	164.7760261	2.052941176	1.848673206	0.9989215292	1.952048083	1.893036988	6
3.1.4	2017	250	18	3978	19	26.1	134.1468033	1.45	1.421421454	0.7680581339	1.50090509	1.455532206	7
3.1.4	2017	263	13	3978	19	13	91.88269037	1	1.348048117	0.7284112098	1.423428832	1.380398082	8
3.1.4	2017	273	10	3978	19	10	60.82013067	1	1.160011761	0.6268066838	1.22487778	1.187849298	9
3.1.4	2017	298	25	3979	19	16	110.5772598	0.64	0.8436083277	0.4558396357	0.8907815689	0.8638529312	10
3.2.3	2017	170	13	4007	46	14	87.21971314	1.076923077	0.8266666156	0.2855968025	0.7131061287	0.7573884237	2
3.2.3	2017	184	14	4008	46	18	116.4247009	1.285714286	1.02465153	0.3539966355	0.8838935454	0.9387813568	3
3.2.3	2017	202	18	4008	46	20	162.1007913	1.111111111	1.109613488	0.3833492951	0.9571841468	1.016623141	4
3.2.3	2017	215	13	4007	46	18	118.9906364	1.384615385	1.127790761	0.3896291797	0.9728643792	1.03327708	5
3.3.2	2017	215	13	3995	40	15	119.5443145	1.153846154	1.214055524	0.4501584982	1.091986428	1.133655104	5
3.3.2	2017	232	17	3995	40	20	163.7239601	1.176470588	1.271499797	0.4714582055	1.143654877	1.187295149	6
3.3.2	2017	250	18	3994	40	14	132.9131601	0.7777777778	0.9748739249	0.3614725795	0.8768537136	0.9103132258	7
3.3.2	2017	263	13	3994	40	7.5	90.92910747	0.5769230769	0.9234482267	0.3424044935	0.830598692	0.8622931772	8
3.3.2	2017	273	10	3994	40	5.5	60.06075307	0.55	0.792946249	0.2940157888	0.7132182381	0.7404336493	9
3.3.2	2017	298	25	3995	40	17	108.662209	0.68	0.573840897	0.2127739228	0.5161431736	0.5358384758	10
3.4.2	2017	215	13	3989	34	17	119.8211536	1.307692308	1.31862348	0.5308246695	1.239886998	1.258266761	5
3.4.2	2017	232	17	3989	34	21	164.1184848	1.235294118	1.38114488	0.5559932655	1.298675176	1.317926399	6
3.4.2	2017	250	18	3988	34	18	133.3757763	1	1.060071395	0.4267420203	0.996773347	1.011549256	7
3.4.2	2017	263	13	3988	34	9.5	91.28670106	0.7307692308	1.00460381	0.4044130061	0.9446177937	0.9586205626	8
3.4.2	2017	273	10	3988	34	5.5	60.34551967	0.55	0.863327733	0.3475409512	0.8117774691	0.8238110475	9
3.4.2	2017	298	25	3988	34	15	109.5000438	0.6	0.6266209991	0.25225236	0.5892047589	0.5979389772	10
3.5.2	2017	215	13	3987	25	18	119.9134333	1.384615385	1.53618488	0.7224775351	1.549556269	1.524292965	5
3.5.2	2017	232	17	3987	25	26.5	164.2499931	1.558823529	1.609071859	0.7567567455	1.623077677	1.596615711	6
3.5.2	2017	250	18	3986	25	15	133.5299817	0.8333333333	1.235450317	0.5810401544	1.246204027	1.225886449	7
3.5.2	2017	263	13	3986	25	10.5	91.40589892	0.8076923077	1.170981065	0.5507198545	1.181173617	1.161916266	8
3.5.2	2017	273	10	3987	25	10	60.39298077	1	1.005785722	0.4730274323	1.014540366	0.9979997333	9
3.5.2	2017	298	25	3987	25	11	109.6197344	0.44	0.7302435633	0.3434381998	0.7365998107	0.7245906018	10
11.1.2	2017	215	14	4032	24	32	126.6428264	2.285714286	1.537206604	0.7380421885	1.562823891	1.532845962	5
11.1.2	2017	232	17	4031	24	36.5	161.3568115	2.147058824	1.612939452	0.7744029723	1.639818814	1.608363977	6
11.1.2	2017	250	18	4031	24	27	130.06036	1.5	1.227869267	0.5895234375	1.2483315	1.224386132	7
11.1.2	2017	263	13	4030	24	13.5	88.78354596	1.038461538	1.160563257	0.5572085392	1.179903847	1.157271051	8
11.1.2	2017	273	10	4031	24	10	58.3115155	1	0.9909095444	0.4757545582	1.007422884	0.9880986005	9
11.1.2	2017	297	24	4030	24	22	102.0964041	0.9166666667	0.7229011029	0.3470785974	0.7349481269	0.7208504268	10
11.2.2	2017	215	14	4037	35	16	126.3932107	1.142857143	1.273225844	0.5050885657	1.188170643	1.210310195	5
11.2.2	2017	232	17	4037	35	20	160.9622868	1.176470588	1.335318749	0.5297208151	1.246115561	1.269334818	6
11.2.2	2017	250	18	4036	35	15.5	129.6748465	0.8611111111	1.015998279	0.4030464163	0.9481266296	0.9657933673	7
11.2.2	2017	263	13	4036	35	7.5	88.42595237	0.5769230769	0.9592816314	0.3805469278	0.8951988194	0.9118793368	8
11.2.2	2017	273	10	4037	35	5	58.02937429	0.5	0.8183849283	0.3246532197	0.7637144272	0.777944955	9
11.2.2	2017	297	24	4036	35	10	101.4173382	0.4166666667	0.5959512034	0.2364137831	0.5561399241	0.5665026518	10
11.3.2	2017	184	14	4044	30	21	114.1491651	1.5	1.240898442	0.532185846	1.203377036	1.203518783	3
11.3.2	2017	201	17	4044	30	22	150.8224085	1.294117647	1.350232278	0.579076001	1.309404914	1.30955915	4
11.3.2	2017	215	14	4043	30	19	126.0936718	1.357142857	1.370745381	0.5878734841	1.329297756	1.329454335	5
11.3.2	2017	232	17	4044	30	24.5	160.5020079	1.441176471	1.43688855	0.616240397	1.393440935	1.393605069	6
11.3.2	2017	250	18	4043	30	21.2	129.1351276	1.177777778	1.091851126	0.4682637158	1.058836508	1.058961229	7
11.3.2	2017	263	13	4043	30	9.3	88.00875986	0.7153846154	1.030324636	0.4418767643	0.9991704122	0.9992881052	8
11.3.2	2017	273	10	4043	30	9	57.74723308	0.9	0.8788661053	0.3769205328	0.8522915765	0.8523919685	9
11.3.2	2017	297	24	4043	30	9	100.6279104	0.375	0.6381146981	0.2736691409	0.6188198393	0.6188927306	10
11.4.2	2017	215	14	4051	39	15	125.6942866	1.071428571	1.200255912	0.4507780552	1.087401004	1.124596876	5
11.4.2	2017	232	17	4051	39	22.5	160.041729	1.323529412	1.258550555	0.4726716742	1.140214451	1.179216872	6
11.4.2	2017	250	18	4050	39	14.5	128.5954087	0.8055555556	0.9550790311	0.3586973943	0.8652770517	0.8948749044	7
11.4.2	2017	263	13	4050	39	10	87.59156734	0.7692307692	0.9007521294	0.338293933	0.8160582752	0.8439725399	8
11.4.2	2017	273	10	4050	39	6	57.41806833	0.6	0.7675999363	0.2882861921	0.695425811	0.7192136956	9
11.4.2	2017	297	24	4050	39	17	99.84120491	0.7083333333	0.5561410136	0.208868927	0.5038494626	0.5210842455	10
4.1.2	2017	184	14	4145	14	32	107.7835568	2.285714286	1.70756219	1.076803133	1.858442873	1.799296339	3
4.1.2	2017	201	17	4145	14	37	144.1398629	2.176470588	1.880560189	1.185897131	2.046727024	1.981588185	4
4.1.2	2017	215	14	4144	14	27	121.0514341	1.928571429	1.917758683	1.209354816	2.087212388	2.020785068	5
4.1.2	2017	232	17	4144	14	35	153.9265952	2.058823529	2.008245471	1.266416548	2.185694614	2.116133014	6
4.1.2	2017	248	16	4144	14	28	109.5085415	1.75	1.518028995	0.9572818997	1.65216247	1.599580986	7
4.1.2	2017	262	14	4144	14	14.8	87.04916983	1.057142857	1.379077436	0.8696578735	1.500933112	1.453164631	8
4.1.2	2017	274	12	4144	14	11	66.48427021	0.9166666667	1.228824084	0.7749068413	1.33740333	1.294839325	9
4.1.2	2017	297	23	4144	14	15.5	82.84275084	0.6739130435	0.7988748151	0.5037772028	0.8694636218	0.8417921983	10
4.2.2	2017	184	14	4148	16	30	107.5945879	2.142857143	1.595723667	0.9405508474	1.718645783	1.662304732	3
4.2.2	2017	199	15	4147	16	32	127.8933919	2.133333333	1.770321493	1.043462233	1.906693265	1.844187596	4
4.2.2	2017	215	16	4147	16	27	137.015808	1.6875	1.778058268	1.04802244	1.915026021	1.852247186	5
4.2.2	2017	232	17	4147	16	28	153.7293329	1.647058824	1.877600173	1.106694393	2.022235859	1.955942446	6
4.2.2	2017	248	16	4146	16	17	109.3756553	1.0625	1.419371174	0.8366052269	1.528708468	1.478593987	7
4.2.2	2017	297	49	4146	16	26	235.92773	0.5306122449	0.9997195949	0.5892543501	1.076730202	1.041432578	10
4.3.2	2017	170	14	4159	25	20	85.42517957	1.428571429	1.01619456	0.477922775	1.025039806	1.008327994	2
4.3.2	2017	184	14	4155	25	27	107.1550035	1.928571429	1.274686599	0.5994932277	1.285781833	1.264818995	3
4.3.3	2017	215	14	4158	35	18	120.3525101	1.285714286	1.212374663	0.4809489083	1.131384498	1.152465936	5
4.3.3	2017	232	17	4158	35	21.5	153.0060375	1.264705882	1.26931491	0.5035370987	1.184520971	1.206592517	6
4.3.3	2017	248	16	4157	35	15.5	108.6447812	0.96875	0.9576319381	0.3798924947	0.8936593305	0.910311162	7
4.3.3	2017	262	14	4157	35	14	86.19453452	1	0.8682832594	0.3444478827	0.8102794042	0.8253775917	8
4.3.3	2017	297	35	4157	35	14	147.2710848	0.4	0.5934158969	0.2354080273	0.5537739835	0.564092626	10
4.4.2	2017	215	14	4135	26	19	121.5007424	1.357142857	1.417597246	0.6536080897	1.418701903	1.399882307	5
4.4.2	2017	232	17	4135	26	26.7	154.5183824	1.570588235	1.484681156	0.6845383041	1.485838089	1.466127906	6
4.4.2	2017	248	16	4134	26	18.3	110.1729725	1.14375	1.124752713	0.5185869781	1.125629172	1.110697292	7
4.4.2	2017	262	14	4134	26	12	87.70658161	0.8571428571	1.023307398	0.4718138353	1.024104806	1.010519684	8
4.4.2	2017	274	12	4134	26	9	67.05221903	0.75	0.9127122381	0.4208219959	0.9134234658	0.9013065715	9
4.4.2	2017	297	23	4134	26	12	83.86148957	0.5217391304	0.5955753314	0.2746004592	0.5960394312	0.5881327515	10
4.5.1	2017	170	26	4124	56	9	114.8592186	0.3461538462	0.4938968079	0.1544700735	0.3996439735	0.4403754199	2
4.5.1	2017	184	14	4123	56	8	109.169634	0.5714285714	0.8718013325	0.272662657	0.7054310598	0.7773281215	3
4.5.2	2017	215	14	4122	55	12	122.1497433	0.8571428571	0.9841813444	0.3106287896	0.8012334268	0.8797316343	5
4.5.2	2017	232	17	4122	55	14.5	155.373186	0.8529411765	1.030950362	0.3253900969	0.8393086254	0.9215371252	6
4.5.2	2017	248	16	4121	55	8.5	111.0367328	0.53125	0.7828116806	0.2470721948	0.6372960522	0.6997330351	7
4.5.2	2017	262	14	4121	55	6	88.56121692	0.4285714286	0.7135528506	0.2252126191	0.5809116368	0.6378245422	8
4.5.2	2017	274	12	4121	55	6	67.79055249	0.5	0.637233403	0.2011245608	0.5187790909	0.5696047647	9
4.5.2	2017	297	23	4121	55	8	85.19414457	0.347826087	0.4178231665	0.1318739734	0.3401546772	0.373480212	10
5.1.3	2017	168	22	4268	6	61	90.45055462	2.772727273	1.386042608	1.341767208	1.454756605	1.463878563	2
5.1.4	2017	246	47	4264	6.5	144.5	366.580149	3.074468085	2.527443146	2.349619835	2.681697637	2.688346783	7
5.1.4	2017	280	34	4263	6.5	72.5	183.6843097	2.132352941	1.750666628	1.62749498	1.857513023	1.862118641	9
5.3.2	2017	180	14	4279	65	10	94.57988935	0.7142857143	0.7016659649	0.2035154011	0.5389473332	0.6127336765	3
5.3.2	2017	199	19	4279	65	15	150.7970581	0.7894736842	0.8243258388	0.2390924059	0.6331619813	0.7198470883	4
5.3.2	2017	216	17	4280	65	13.5	138.7617699	0.7941176471	0.8477749002	0.2458937122	0.6511731286	0.7403241106	5
5.3.2	2017	230	14	4280	65	11.5	120.8034925	0.8214285714	0.8962127119	0.2599429054	0.6883780534	0.782622697	6
5.3.2	2017	262	32	4279	65	14	193.519824	0.4375	0.6281091604	0.1821805447	0.4824485922	0.5484997909	8
5.3.2	2017	280	18	4279	65	9	91.73390052	0.5	0.5293184111	0.1535266838	0.4065677407	0.4622302239	9
5.4.1	2017	168	22	4274	39	9	90.02224986	0.4090909091	0.5470330101	0.2054482497	0.4955978456	0.5125503719	2
5.4.1	2017	180	12	4274	39	9	81.75139603	0.75	0.910752315	0.3420496855	0.8251181863	0.8533423562	3
5.4.1	2017	199	19	4274	39	21.5	151.1728833	1.131578947	1.063669356	0.3994804766	0.963657095	0.9966201566	4
5.4.1	2017	216	17	4272	39	17	139.2528711	1	1.095069263	0.4112732856	0.9921046031	1.026040746	5
5.4.1	2017	230	14	4272	39	17	121.2379049	1.214285714	1.157701882	0.434796111	1.048848146	1.084725271	6
5.4.1	2017	246	16	4272	39	8	104.6621671	0.5	0.8744925066	0.3284316514	0.792267732	0.8193682122	7
5.4.1	2017	262	16	4271	39	9	89.91189693	0.5625	0.7512483479	0.282145054	0.6806116922	0.7038928419	8
5.4.1	2017	280	18	4274	39	10	92.1784495	0.5555555556	0.6846100116	0.2571178083	0.6202390725	0.6414551034	9
5.5.2	2017	180	14	4262	31	21	95.65758713	1.5	1.023165763	0.4315882012	0.984525082	0.9881656976	3
5.5.2	2017	199	19	4262	31	36	152.0748638	1.894736842	1.198556325	0.5055708345	1.153291878	1.157556566	4
5.5.2	2017	216	17	4263	31	22	139.8053599	1.294117647	1.231486098	0.5194611558	1.184978031	1.18935989	5
5.5.2	2017	230	14	4263	31	21	121.7266189	1.5	1.302003454	0.5492065404	1.252832243	1.257465015	6
5.5.2	2017	246	16	4262	31	19	105.2892825	1.1875	0.9854141553	0.4156639502	0.9481991943	0.9517054826	7
5.5.2	2017	262	16	4262	31	10.5	90.60406351	0.65625	0.8479735505	0.3576892353	0.8159491449	0.8189663938	8
5.5.2	2017	280	18	4262	31	12.8	93.24628233	0.7111111111	0.7757354414	0.327218009	0.7464391663	0.7491993784	9
6.1.1	2017	168	12	4321	44	12	62.565845	1	0.6566815601	0.2320295313	0.5742525268	0.605315819	2
6.1.2	2017	218	19	4318	17.5	46.5	154.6075	2.447368421	1.616370308	0.9104975446	1.724513587	1.669309371	5
6.1.2	2017	230	12	4318	17.5	29	100.5615731	2.416666667	1.664618511	0.9376756423	1.775989836	1.71913779	6
6.1.2	2017	248	18	4317	17.5	21	112.5450029	1.166666667	1.241988627	0.6996092353	1.325083894	1.28266601	7
6.1.2	2017	261	13	4317	17.5	12	69.43997318	0.9230769231	1.061035951	0.5976790242	1.132024577	1.095786806	8
6.1.2	2017	279	18	4317	17.5	25.5	89.86680483	1.416666667	0.9917237251	0.5586356123	1.058075015	1.024204478	9
6.2.3	2017	199	33	4319	12.5	77	239.844044	2.333333333	1.704857842	1.13853099	1.865605514	1.811048687	4
6.2.3	2017	218	19	4319	12.5	38	154.5385975	2	1.907904089	1.27412848	2.08779659	2.026742119	5
6.2.3	2017	230	12	4319	12.5	24	100.5147864	2	1.964815978	1.312135139	2.150074589	2.087198891	6
6.2.3	2017	248	18	4318	12.5	25	112.4713433	1.388888889	1.465691436	0.978811887	1.603888581	1.556985272	7
6.2.3	2017	261	13	4318	12.5	16	69.379023	1.230769231	1.25186645	0.8360161851	1.369902461	1.329841724	8
6.2.3	2017	279	18	4319	12.5	20	89.69055122	1.111111111	1.168819265	0.7805559631	1.279024921	1.241621761	9
6.3.2	2017	168	12	4317	11	40	62.78925724	3.333333333	1.307408178	0.9314322809	1.433956387	1.398546812	2
6.3.3	2017	218	19	4315	9	51	154.8142073	2.684210526	2.24817248	1.772778899	2.454370838	2.417449407	5
6.3.3	2017	230	12	4315	9	26	100.7019333	2.166666667	2.315415718	1.825803031	2.527781505	2.489755748	6
6.3.3	2017	248	18	4314	9	41.5	112.7659815	2.305555556	1.728534349	1.363022298	1.887072427	1.858684942	7
6.3.3	2017	261	13	4314	9	22.5	69.62282371	1.730769231	1.477681022	1.165213861	1.613211282	1.588943527	8
6.3.3	2017	279	18	4314	9	21	90.13118524	1.166666667	1.381576673	1.089431525	1.508292414	1.485602968	9
6.4.1	2017	168	12	4336	32	25	61.7280491	2.083333333	0.7583023964	0.3147684518	0.7240346004	0.7293549653	2
6.4.1	2017	199	31	4336	32	35.5	224.8910295	1.14516129	1.069428027	0.4439155224	1.021100419	1.028603688	4
6.4.1	2017	218	19	4333	32	23	153.5739631	1.210526316	1.191530364	0.4945997396	1.137684932	1.146044891	5
6.4.1	2017	230	12	4333	32	16	99.85977204	1.333333333	1.226734127	0.5092126885	1.171297833	1.179904786	6
6.4.1	2017	248	18	4331	32	19	111.5137695	1.055555556	0.9132656318	0.3790931037	0.8719950246	0.8784026351	7
6.4.1	2017	261	13	4332	32	9	68.52572052	0.6923076923	0.777054324	0.3225523059	0.7419391256	0.7473910569	8
6.5.3	2017	199	33	4326	20	47	238.8757859	1.424242424	1.346062846	0.7087091897	1.411055727	1.370731495	4
6.5.3	2017	218	19	4326	20	31.5	154.0562803	1.657894737	1.507762559	0.7938449417	1.580562898	1.535394601	5
6.5.3	2017	230	12	4326	20	19.5	100.1872792	1.625	1.55252458	0.8174123815	1.627486194	1.580976953	6
6.5.3	2017	248	18	4326	20	20	111.8820671	1.111111111	1.155833093	0.608552221	1.211640979	1.177015492	7
6.5.3	2017	261	13	4325	20	6	68.95237176	0.4615384615	0.9863090205	0.5192969025	1.033931659	1.004384633	8
7.1.0	2017	296	18	4479	13	10	35.35208301	0.5555555556	0.4518545299	0.2958278259	0.4937085211	0.4787462151	10
7.3.1	2017	183	16	4475	8.6	34.6	97.280021	2.1625	1.715665536	1.38434741	1.868460528	1.844925181	3
7.3.1	2017	198	15	4476	8.6	33	109.5669174	2.2	2.061185784	1.663143044	2.244752369	2.216477206	4
7.3.1	2017	217	19	4476	8.6	27	141.2822889	1.421052632	2.098278234	1.693072443	2.285148226	2.256364232	5
7.3.1	2017	230	13	4476	8.6	21	101.7727395	1.615384615	2.209108603	1.782499974	2.405849007	2.375544652	6
7.3.1	2017	247	17	4475	8.6	23.7	96.17671604	1.394117647	1.596430355	1.288138149	1.738606413	1.716706723	7
7.3.1	2017	261	14	4475	8.6	11.3	64.60800695	0.8071428571	1.3022287	1.050750797	1.418203533	1.400339675	8
7.3.1	2017	279	18	4475	8.6	8.5	76.07035172	0.4722222222	1.19253703	0.9622420658	1.298742862	1.282383745	9
7.3.1	2017	296	17	4475	8.6	3.5	30.86003981	0.2058823529	0.5122435693	0.4133224359	0.5578633303	0.5508364186	10
7.4.2	2017	183	16	4474	3.8	57.8	97.351137	3.6125	2.570588622	3.13528713	2.469191295	2.510005508	3
7.4.2	2017	198	15	4474	3.8	57	109.6860442	3.8	3.089382275	3.768047677	2.967521039	3.016572336	4
7.4.2	2017	217	19	4475	3.8	61.5	141.3507487	3.236842105	3.143084433	3.83354695	3.019104907	3.069008853	5
7.4.2	2017	230	13	4473	3.8	34	101.9241869	2.615384615	3.312420309	4.040081978	3.181761299	3.234353855	6
7.4.2	2017	247	17	4473	3.8	38	96.31176881	2.235294118	2.393547073	2.919353672	2.299133182	2.337136438	7
7.4.2	2017	261	14	4472	3.8	23	64.8068758	1.642857143	1.955710581	2.38533469	1.878567228	1.909618788	8
7.4.2	2017	279	18	4473	3.8	24	76.24152056	1.333333333	1.789495372	2.182605868	1.718908408	1.747320906	9
7.4.3	2017	296	18	4472	7	18	35.73868025	1	0.6202577977	0.5554025082	0.663879671	0.6629908903	10
7.5.1	2017	183	16	4489	5	31	96.28439704	1.9375	2.219992081	2.356708124	2.260950279	2.290373403	3
7.5.1	2017	198	15	4489	5	37	108.7925932	2.466666667	2.675614634	2.840389747	2.724978933	2.760440745	4
7.5.2	2017	217	19	4488	5.5	59	140.4607708	3.105263158	2.601732945	2.631956019	2.694229212	2.720801342	5
7.5.2	2017	230	13	4486	5.5	27	101.2679148	2.076923077	2.74150969	2.773356482	2.83897527	2.866974974	6
7.5.2	2017	247	17	4486	5.5	27	95.43602002	1.588235294	1.975716688	1.998667634	2.045956956	2.06613543	7
7.5.2	2017	261	14	4485	5.5	22	63.94511079	1.571428571	1.607461494	1.626134597	1.66460963	1.681027024	8
7.5.2	2017	279	18	4485	5.5	10	75.21672897	0.5555555556	1.470629278	1.487712867	1.522912783	1.537932677	9
