5.5.2	2017	230	14	4263	31	21	121.9999955
5.5.2	2017	246	16	4262	31	19	105.6586421
5.5.2	2017	262	16	4262	31	10.5	86.56279294
5.5.2	2017	280	18	4262	31	12.8	96.54133964
6.1.1	2017	168	12	4321	44	12	56.21218749
6.1.2	2017	218	19	4318	17.5	46.5	152.9199593
6.1.2	2017	230	12	4318	17.5	29	101.4185189
6.1.2	2017	248	18	4317	17.5	21	112.7603763
6.1.2	2017	261	13	4317	17.5	12	66.2389469
6.1.2	2017	279	18	4317	17.5	25.5	92.53121435
6.2.3	2017	199	33	4319	12.5	77	243.8968739
6.2.3	2017	218	19	4319	12.5	38	152.8510568
6.2.3	2017	230	12	4319	12.5	24	101.3717322
6.2.3	2017	248	18	4318	12.5	25	112.6867167
6.2.3	2017	261	13	4318	12.5	16	66.17799672
6.2.3	2017	279	18	4319	12.5	20	92.35271723
6.3.2	2017	168	12	4317	11	40	56.42742593
6.3.3	2017	218	19	4315	9	51	153.1266667
6.3.3	2017	230	12	4315	9	26	101.5588792
6.3.3	2017	248	18	4314	9	41.5	112.9813548
6.3.3	2017	261	13	4314	9	22.5	66.42179743
6.3.3	2017	279	18	4314	9	21	92.79896003
6.4.1	2017	168	12	4336	32	25	55.40504337
6.4.1	2017	199	31	4336	32	35.5	231.5272928
6.4.1	2017	218	19	4333	32	23	151.8864225
6.4.1	2017	230	12	4333	32	16	100.7167179
6.4.1	2017	248	18	4331	32	19	111.7301256
6.4.1	2017	261	13	4332	32	9	65.32469424
6.5.3	2017	199	33	4326	20	47	242.9228534
6.5.3	2017	218	19	4326	20	31.5	152.3687396
6.5.3	2017	230	12	4326	20	19.5	101.044225
6.5.3	2017	248	18	4326	20	20	112.0974405
6.5.3	2017	261	13	4325	20	6	65.75134548
7.1.0	2017	296	18	4479	13	10	35.93768232
7.3.1	2017	183	16	4475	8.6	34.6	102.2935251
7.3.1	2017	198	15	4476	8.6	33	109.8470061
7.3.1	2017	217	19	4476	8.6	27	139.8350619
7.3.1	2017	230	13	4476	8.6	21	102.3379008
7.3.1	2017	247	17	4475	8.6	23.7	96.48022359
7.3.1	2017	261	14	4475	8.6	11.3	61.34099816
7.3.1	2017	279	18	4475	8.6	8.5	78.58734557
7.3.1	2017	296	17	4475	8.6	3.5	31.55077376
7.4.2	2017	183	16	4474	3.8	57.8	102.3650526
7.4.2	2017	198	15	4474	3.8	57	109.9661329
7.4.2	2017	217	19	4475	3.8	61.5	139.9035217
7.4.2	2017	230	13	4473	3.8	34	102.4893482
7.4.2	2017	247	17	4473	3.8	38	96.61483632
7.4.2	2017	261	14	4472	3.8	23	61.53986701
7.4.2	2017	279	18	4473	3.8	24	78.76164822
7.4.3	2017	296	18	4472	7	18	36.32642395
7.5.1	2017	183	16	4489	5	31	101.2921392
7.5.1	2017	198	15	4489	5	37	109.0726819
7.5.2	2017	217	19	4488	5.5	59	139.0135438
7.5.2	2017	230	13	4486	5.5	27	101.833076
7.5.2	2017	247	17	4486	5.5	27	95.73985358
7.5.2	2017	261	14	4485	5.5	22	60.67983313
7.5.2	2017	279	18	4485	5.5	10	77.7181613
7.8.1	2017	183	16	4593	14	24	93.88722138
7.8.1	2017	198	15	4590	14	26	103.0567783
7.8.1	2017	217	19	4591	14	30	131.9621808
7.8.1	2017	230	13	4589	14	18	96.63338145
