153.2	5.026970456	3.052606947	0.5641007879	0.6086876843	-2.898350391	-0.9407069678	-5.487177067	-4.268004116	-7.811269045
153.21	4.486354336	2.559364405	0.02348466825	0.4080466502	-3.11431817	-0.914233498	-5.960912841	-4.339064483	-8.034203527
153.22	3.752063885	2.003421539	-0.2635434777	0.2032255946	-3.395772954	-0.9100534765	-6.324574716	-4.446351702	-8.180504281
153.23	4.122692462	1.886380936	-0.2900169475	0.3035461117	-3.196525261	-0.6787589511	-6.080740126	-4.137030108	-7.918556264
153.24	4.204899552	1.607712833	-0.575651753	0.572460831	-2.942937287	-0.2788702234	-6.069593402	-3.79148166	-7.777828872
154.01	4.267599875	1.514359019	-0.6355653951	0.7884286107	-2.686562632	-0.05593574108	-5.972059566	-3.528140303	-7.571614476
154.02	5.138437697	3.012200072	1.691313264	1.453052036	-2.349374228	0.7535950978	-5.046881464	-2.577882072	-7.01427827
154.03	9.918989002	6.488584655	5.564799894	4.74133565	0.095938375	1.199464062	-1.078647679	-1.337809014	-5.025981356
154.04	12.09956691	8.552121957	7.652023985	6.742172629	2.688945072	3.534702765	0.9194026191	0.5334472965	-2.898350391
154.05	13.81476908	10.1391368	9.347719391	8.035192627	3.781324036	4.025158626	2.226356022	1.486492208	-1.456242958
154.06	14.97542173	11.1604554	10.44706506	8.928323896	4.525367871	4.654948538	2.963433154	2.095382013	-0.6676122269
154.07	15.80445934	11.8654857	11.19807559	9.611060748	4.95591009	5.383665627	3.388402011	2.753038736	-0.2064165166
154.08	16.40777578	12.50363566	11.80139204	10.45263842	5.816994527	6.272616876	4.114332419	3.559782894	0.7396616927
154.09	16.45793604	12.49248893	11.81253876	10.56131898	5.837894635	6.484404634	4.14359257	3.682396859	0.819082102
154.1	16.21270811	12.24168764	11.5798509	10.4484584	5.766834269	6.452357802	4.068352182	3.632236601	0.718761585
154.11	15.70413882	11.86827238	11.36806314	10.14192348	5.616353493	6.462111186	3.919264747	3.356355179	0.6086876843
154.12	14.85002108	11.09775508	10.58779245	9.566473852	5.128684313	6.207129872	3.434382248	3.329881709	0.4219800554
154.13	13.78968895	10.10569663	9.463366654	8.743009608	4.377673776	5.730607416	2.545430999	2.608131323	-0.578438434
154.14	12.49109559	8.825216698	8.005932476	7.373355882	2.744678693	4.140805889	1.107503589	0.9988230284	-2.353554249
154.15	11.10750846	7.568423554	6.580545129	5.765440928	0.9221893001	2.376836797	-0.3610773138	-0.5909784986	-4.176043642
154.16	9.273872344	6.496944699	5.465872718	4.590854875	-0.4391043826	1.770733673	-1.530090005	-1.401902678	-5.285142692
154.17	8.196820126	5.683233838	4.476600953	3.247674619	-1.156674748	1.291424536	-2.86909024	-2.019152526	-5.828545493
154.18	7.522443317	5.187204615	3.772963993	2.577477831	-1.418622764	1.198070722	-3.79148166	-2.13897981	-5.98459963
154.19	7.129521292	4.816576038	3.33127505	2.505024125	-1.284862075	1.457232058	-4.164896918	-1.807364768	-5.732404997
154.2	8.128546441	4.851409551	3.311768282	3.706083648	-0.009955504102	2.868685999	-3.333072631	-0.6160586279	-4.758459977
154.21	7.972492303	4.778955844	3.222594489	3.796650781	0.07364492677	3.024740136	-3.202098623	-0.3429638871	-4.439385
154.22	7.893071894	4.547661319	2.342003284	3.920658087	0.2087989567	3.108340567	-3.046044485	-0.1283894478	-4.220630539
154.23	7.129521292	4.281533281	2.036861712	4.073925544	0.382966521	3.168254209	-2.853763494	0.1098717801	-3.900162221
154.24	7.174108189	3.933198152	1.642546346	4.209079574	0.5348406371	3.081867098	-2.722789486	0.196258892	-3.710667911
155.01	7.8554517	3.937378173	1.712213372	4.313580112	0.6435211972	3.013593412	-2.51796843	0.2631392367	-3.489126769
155.02	6.746352651	5.340472072	3.779930695	3.540276127	1.149303804	2.606737982	-1.73212438	0.2213390213	-2.647549098
155.03	11.24684251	8.446228078	7.521049977	6.349250604	3.201694382	3.41348214	1.356911541	1.57148598	-1.297402139
155.04	13.26439958	10.32445109	9.473120037	7.961345579	4.615935004	4.712075499	3.102767205	2.584444534	0.2241257023
155.05	14.50168595	11.39592995	10.630986	8.769483078	5.167697848	5.015823732	3.736737139	3.054000287	0.7828552486
155.06	15.21786298	11.98809967	11.25102253	9.367226158	5.564799894	5.495132869	4.379067117	3.275541429	1.02947652
155.07	16.03575386	12.69312997	11.96301954	10.14192348	6.09566263	6.155576272	4.90435649	3.756243907	1.433545269
155.08	16.37154892	12.95786466	12.21800085	10.51115872	6.2837636	6.549891638	5.081310736	4.057205458	1.529685764
155.09	16.19459468	12.74747025	11.93236605	10.29937096	6.06779582	6.411950927	4.834689465	3.894184617	1.270524429
155.1	16.13189436	12.81574393	12.12604038	10.23945732	6.110989376	6.346463923	4.95591009	3.867711148	1.324864709
155.11	15.59406492	12.38241503	11.75401846	9.739248076	5.752900864	5.858794743	4.646588495	3.409302118	0.9319426837
155.12	13.9081229	10.91662081	10.44567172	8.575808746	4.811002676	5.302851878	3.708870329	2.718205223	0.4136200123
155.13	13.24767949	10.29658428	9.668187709	7.911185321	4.229979681	4.749695693	2.89794615	2.217995979	-0.3680440163
155.14	12.2402943	9.308705857	8.428114652	6.781186163	3.099980524	3.459462377	1.660659773	0.9235826406	-1.86727841
155.15	10.91522747	8.057486075	7.075181012	5.238758214	1.294211217	1.602139471	0.1976522326	-0.819486343	-3.590840626
155.16	9.552540447	7.181074891	6.129102803	4.083678927	-0.01134884462	0.4916470811	-0.9476736703	-1.984319013	-4.998114546
155.17	8.376561053	6.455144483	5.322358645	3.065147011	-0.9476736703	-0.3764040594	-1.776711276	-2.824503343	-5.802072023
155.18	7.876351808	6.003702156	4.804035973	2.198489211	-1.27092867	-0.7693260845	-2.101359616	-2.969410757	-5.935832712
155.19	6.898226767	5.591273364	4.323333496	1.276097791	-1.311335545	-1.022914058	-2.303393991	-2.832863386	-5.657164609
155.2	6.781186163	5.546686468	4.093432311	1.136763739	-0.8459598128	-0.8459598128	-2.182173366	-2.374454357	-5.105401766
155.21	6.746352651	5.421285821	3.855171083	1.294211217	-0.24264337	-0.3457505681	-2.119473043	-1.75999119	-4.613552564
155.22	7.093294439	5.458906015	3.845417699	2.038255052	0.821868783	0.6908947747	-1.925798712	-1.060534252	-3.937782414
155.23	6.967893792	5.481199463	3.942951535	2.262582875	1.312324644	0.9012891924	-1.496649833	-0.578438434	-3.294059097
155.24	6.619558664	5.301458537	3.876071191	2.096775354	1.387565032	0.767528503	-1.357315782	-0.4586111498	-3.044651145
156.01	6.774219461	5.320965304	3.973605027	2.199882552	1.416825183	0.7577751194	-1.197081622	-0.4070575507	-2.871876921
156.02	7.037560818	6.332530518	4.887636404	2.418637013	1.756800268	0.81350874	-0.4767245765	-0.3875507835	-2.46362815
156.03	9.870222084	8.001752454	7.489003145	4.706502137	2.399130245	1.153483825	1.497638933	0.4637802708	-1.524516643
156.04	11.13816195	8.942257301	8.552121957	5.840681316	3.240707916	2.665258284	2.326676539	1.230117554	-0.7038390803
156.05	12.19013404	9.622207473	9.177731848	6.806266293	3.694936924	3.154320804	2.814345719	1.618859557	-0.2440367105
156.06	13.151539	10.4038715	9.874402106	7.723084351	4.314973453	4.224406319	3.322915007	2.144148931	0.03045137082
156.07	13.76460882	10.87621394	10.34813788	8.366807669	4.73994231	4.830509443	3.754850566	2.606737982	0.4721403139
156.08	14.35259852	11.12004853	10.43731167	8.85726353	4.877883021	5.22900483	3.770177312	2.739105331	0.3787864994
156.09	14.53930615	11.17856883	10.40665818	8.878163638	4.82075606	5.160731145	3.672643476	2.631818111	0.2324857454
156.1	14.49750593	10.823267	9.934315748	8.801529909	4.489141017	5.061803969	3.310374942	2.358723371	0.02487800876
156.11	12.65411643	9.799161718	9.216745383	7.714724308	4.069745522	4.535121254	3.017773434	2.116282121	-0.1980564736
156.12	12.20824747	9.48008674	8.907423789	7.210335042	3.742310501	4.000078497	2.68337171	1.770733673	-0.4864779601
156.13	11.50739719	8.942257301	8.298533984	6.570791746	3.3605352	3.427415545	2.180375785	1.298391239	-1.013160675
156.14	10.22691726	7.444416248	6.79790625	5.346045434	1.553372553	2.19570253	0.6992548178	-0.05593574108	-2.419041254
156.15	9.314279219	6.594478535	5.79748776	4.178426082	0.4651736113	0.911042576	-0.4739378954	-1.413049402	-3.836068557
156.16	8.678915944	6.060829117	5.121717611	3.438562269	-0.288623607	0.19068553	-1.240275178	-2.145946513	-4.743133232
156.17	8.266487152	5.903381639	4.895996447	3.058180309	-0.4363177015	-0.2523967536	-1.525909984	-2.396747805	-5.073354934
156.18	7.735624416	5.77101429	4.745515672	2.757218758	-0.5840117961	-0.5101647488	-1.616477117	-2.426007956	-5.129088554
156.19	7.672924093	5.761260907	4.727402245	2.840819189	-0.2008431546	-0.3192770983	-1.436736191	-2.106932978	-4.758459977
156.2	7.175501529	5.022790434	3.991718453	1.532472445	-1.2444552	-2.471988193	-2.715822783	-3.967042565	-6.220074177
156.21	7.139274676	5.33629205	3.979178389	2.066121862	-0.6912990157	-1.439522872	-2.101359616	-2.9777708	-5.522010579
156.22	6.782579504	5.160731145	3.844024359	2.054975138	-0.8710399421	-1.022914058	-2.020545866	-2.559768646	-5.287929373
156.23	7.108621184	5.378092265	4.030731988	2.368476754	-0.3081303742	-0.7567860199	-1.744664445	-2.211433517	-4.92844752
156.24	7.753737843	5.410139097	3.827304273	2.567724448	-0.2565767752	-0.2802635639	-1.857525026	-2.027512569	-5.021801335
157.01	7.866598424	5.465872718	3.995898475	2.715418542	-0.0197088877	-0.340177206	-1.875638453	-2.065132763	-5.00926127
157.02	8.528435169	6.138856186	4.996316964	3.612729834	0.5891809171	0.4972204432	-0.8766133041	-1.304368842	-3.92663569
157.03	9.172158486	6.910766831	6.239176703	4.746909012	1.752620247	2.127428845	0.3927199046	-0.01274218513	-2.485921598
