3.3.2	2017	263	13	3994	40	7.5	98.41894726
3.3.2	2017	273	10	3994	40	5.5	71.13910514
3.3.2	2017	298	25	3995	40	17	110.3595139
3.4.2	2017	215	13	3989	34	17	125.2544172
3.4.2	2017	232	17	3989	34	21	175.5346749
3.4.2	2017	250	18	3988	34	18	142.8526142
3.4.2	2017	263	13	3988	34	9.5	98.96113241
3.4.2	2017	273	10	3988	34	5.5	71.52545965
3.4.2	2017	298	25	3988	34	15	111.2921542
3.5.2	2017	215	13	3987	25	18	125.37813
3.5.2	2017	232	17	3987	25	26.5	175.7138543
3.5.2	2017	250	18	3986	25	15	143.0674301
3.5.2	2017	263	13	3986	25	10.5	99.14186079
3.5.2	2017	273	10	3987	25	10	71.58985207
3.5.2	2017	298	25	3987	25	11	111.4255433
11.1.2	2017	215	14	4032	24	32	132.3953658
11.1.2	2017	232	17	4031	24	36.5	171.7719073
11.1.2	2017	250	18	4031	24	27	138.2340725
11.1.2	2017	263	13	4030	24	13.5	95.1658364
11.1.2	2017	273	10	4031	24	10	68.75658567
11.1.2	2017	297	24	4030	24	22	104.2856538
11.2.2	2017	215	14	4037	35	16	132.0599359
11.2.2	2017	232	17	4037	35	20	171.2343691
11.2.2	2017	250	18	4036	35	15.5	137.6970328
11.2.2	2017	263	13	4036	35	7.5	94.62365125
11.2.2	2017	273	10	4037	35	5	68.37023116
11.2.2	2017	297	24	4036	35	10	103.5066168
11.3.2	2017	184	14	4044	30	21	119.3740869
11.3.2	2017	201	17	4044	30	22	156.3893882
11.3.2	2017	215	14	4043	30	19	131.65742
11.3.2	2017	232	17	4044	30	24.5	170.6072412
11.3.2	2017	250	18	4043	30	21.2	136.9451772
11.3.2	2017	263	13	4043	30	9.3	93.99110192
11.3.2	2017	273	10	4043	30	9	67.98387665
11.3.2	2017	297	24	4043	30	9	102.5988141
11.4.2	2017	215	14	4051	39	15	131.1207322
11.4.2	2017	232	17	4051	39	22.5	169.9801133
11.4.2	2017	250	18	4050	39	14.5	136.1933216
11.4.2	2017	263	13	4050	39	10	93.35855258
11.4.2	2017	273	10	4050	39	6	67.53312973
11.4.2	2017	297	24	4050	39	17	101.6933937
4.1.2	2017	184	14	4145	14	32	111.4236438
4.1.2	2017	201	17	4145	14	37	147.814308
4.1.2	2017	215	14	4144	14	27	124.8817363
4.1.2	2017	232	17	4144	14	35	161.6482709
4.1.2	2017	248	16	4144	14	28	113.9924329
4.1.2	2017	262	14	4144	14	14.8	89.26035373
4.1.2	2017	274	12	4144	14	11	75.26364753
4.1.2	2017	297	23	4144	14	15.5	83.99000398
4.2.2	2017	184	14	4148	16	30	111.1874921
4.2.2	2017	199	15	4147	16	32	130.8836697
4.2.2	2017	215	16	4147	16	27	141.4413131
4.2.2	2017	232	17	4147	16	28	161.3795018
4.2.2	2017	248	16	4146	16	17	113.8034502
4.2.2	2017	297	49	4146	16	26	247.9430357
4.3.2	2017	170	14	4159	25	20	85.17366759
4.3.2	2017	184	14	4155	25	27	110.6364713
4.3.3	2017	215	14	4158	35	18	123.9425326
4.3.3	2017	232	17	4158	35	21.5	160.394015
4.3.3	2017	248	16	4157	35	15.5	112.764045
4.3.3	2017	262	14	4157	35	14	87.99653981
4.3.3	2017	297	35	4157	35	14	156.8189716
4.4.2	2017	215	14	4135	26	19	125.4855101
4.4.2	2017	232	17	4135	26	26.7	162.4545782
4.4.2	2017	248	16	4134	26	18.3	114.9373467
4.4.2	2017	262	14	4134	26	12	90.23251828
4.4.2	2017	274	12	4134	26	9	76.02794978
4.4.2	2017	297	23	4134	26	12	85.11219995
4.5.1	2017	170	26	4124	56	9	131.1925561
4.5.1	2017	184	14	4123	56	8	113.1554235
4.5.2	2017	215	14	4122	55	12	126.3576278
4.5.2	2017	232	17	4122	55	14.5	163.6192443
4.5.2	2017	248	16	4121	55	8.5	116.1657347
4.5.2	2017	262	14	4121	55	6	91.4963322
4.5.2	2017	274	12	4121	55	6	77.0215427
4.5.2	2017	297	23	4121	55	8	86.59789391
5.1.3	2017	168	22	4268	6	61	101.492853
5.1.4	2017	246	47	4264	6.5	144.5	373.0999846
5.1.4	2017	280	34	4263	6.5	72.5	188.2614769
5.3.2	2017	180	14	4279	65	10	95.48151076
5.3.2	2017	199	19	4279	65	15	150.9806784
5.3.2	2017	216	17	4280	65	13.5	139.8284338
5.3.2	2017	230	14	4280	65	11.5	125.3242114
5.3.2	2017	262	32	4279	65	14	192.7221592
5.3.2	2017	280	18	4279	65	9	96.0415769
5.4.1	2017	168	22	4274	39	9	100.8762295
5.4.1	2017	180	12	4274	39	9	84.48418998
5.4.1	2017	199	19	4274	39	21.5	151.459819
5.4.1	2017	216	17	4272	39	17	140.4928881
5.4.1	2017	230	14	4272	39	17	125.9180493
5.4.1	2017	246	16	4272	39	8	104.6902704
5.4.1	2017	262	16	4271	39	9	89.55778667
5.4.1	2017	280	18	4274	39	10	96.59912043
5.5.2	2017	180	14	4262	31	21	96.84993671
5.5.2	2017	199	19	4262	31	36	152.6097564
5.5.2	2017	216	17	4263	31	22	141.2403992
5.5.2	2017	230	14	4263	31	21	126.586117
5.5.2	2017	246	16	4262	31	19	105.615876
5.5.2	2017	262	16	4262	31	10.5	90.54550743
5.5.2	2017	280	18	4262	31	12.8	97.9372249
6.1.1	2017	168	12	4321	44	12	58.44118008
6.1.2	2017	218	19	4318	17.5	46.5	154.2556424
6.1.2	2017	230	12	4318	17.5	29	104.9201146
6.1.2	2017	248	18	4317	17.5	21	112.5925744
6.1.2	2017	261	13	4317	17.5	12	65.76000015
6.1.2	2017	279	18	4317	17.5	25.5	93.69492526
6.2.3	2017	199	33	4319	12.5	77	239.4092385
6.2.3	2017	218	19	4319	12.5	38	154.1639785
6.2.3	2017	230	12	4319	12.5	24	104.854492
6.2.3	2017	248	18	4318	12.5	25	112.4874835
6.2.3	2017	261	13	4318	12.5	16	65.66839526
6.2.3	2017	279	18	4319	12.5	20	93.47357661
6.3.2	2017	168	12	4317	11	40	58.74340834
6.3.3	2017	218	19	4315	9	51	154.5306341
6.3.3	2017	230	12	4315	9	26	105.1169825
6.3.3	2017	248	18	4314	9	41.5	112.907847
6.3.3	2017	261	13	4314	9	22.5	66.03481481
6.3.3	2017	279	18	4314	9	21	94.02694824
6.4.1	2017	168	12	4336	32	25	57.30782411
6.4.1	2017	199	31	4336	32	35.5	225.7710444
6.4.1	2017	218	19	4333	32	23	152.880684
6.4.1	2017	230	12	4333	32	16	103.935775
6.4.1	2017	248	18	4331	32	19	111.1213024
6.4.1	2017	261	13	4332	32	9	64.38592684
6.5.3	2017	199	33	4326	20	47	238.1749722
6.5.3	2017	218	19	4326	20	31.5	153.5223313
6.5.3	2017	230	12	4326	20	19.5	104.3951335
6.5.3	2017	248	18	4326	20	20	111.6467567
6.5.3	2017	261	13	4325	20	6	65.02716105
7.1.0	2017	296	18	4479	13	10	36.91272702
7.3.1	2017	183	16	4475	8.6	34.6	94.40235982
7.3.1	2017	198	15	4476	8.6	33	108.2646989
7.3.1	2017	217	19	4476	8.6	27	136.8712528
7.3.1	2017	230	13	4476	8.6	21	103.0860929
7.3.1	2017	247	17	4475	8.6	23.7	90.8005544
7.3.1	2017	261	14	4475	8.6	11.3	56.52185203
7.3.1	2017	279	18	4475	8.6	8.5	76.46286703
7.3.1	2017	296	17	4475	8.6	3.5	32.95290243
7.4.2	2017	183	16	4474	3.8	57.8	94.49308203
7.4.2	2017	198	15	4474	3.8	57	108.4098701
7.4.2	2017	217	19	4475	3.8	61.5	136.9644103
7.4.2	2017	230	13	4473	3.8	34	103.2954827
7.4.2	2017	247	17	4473	3.8	38	90.99894993
7.4.2	2017	261	14	4472	3.8	23	56.80868879
7.4.2	2017	279	18	4473	3.8	24	76.67270504
7.4.3	2017	296	18	4472	7	18	37.27784907
7.5.1	2017	183	16	4489	5	31	93.1388564
7.5.1	2017	198	15	4489	5	37	107.3210863
7.5.2	2017	217	19	4488	5.5	59	135.753363
7.5.2	2017	230	13	4486	5.5	27	102.3881269
7.5.2	2017	247	17	4486	5.5	27	89.70937896
7.5.2	2017	261	14	4485	5.5	22	55.56923565
7.5.2	2017	279	18	4485	5.5	10	75.41897043
7.8.1	2017	183	16	4593	14	24	83.8261375
7.8.1	2017	198	15	4590	14	26	99.98994196
7.8.1	2017	217	19	4591	14	30	126.1581427
7.8.1	2017	230	13	4589	14	18	95.19907651
7.8.1	2017	247	17	4589	14	23	79.49256973
7.8.1	2017	261	14	4588	14	8	46.2189992
7.8.1	2017	279	18	4589	14	9	65.35322763
8.1.1	2017	168	14	4372	15	16	73.53793012
8.1.2	2017	231	13	4369	12.5	29	108.8157274
8.1.2	2017	248	17	4369	12.5	26.5	99.88548241
8.1.2	2017	261	13	4369	12.5	14	60.99654602
8.1.2	2017	279	18	4369	12.5	21	87.93986033
8.2.1	2017	168	14	4378	9	26	73.02969506
8.2.2	2017	218	19	4375	18.7	41	149.0308007
8.2.2	2017	231	13	4375	18.7	23.5	108.3914099
8.2.2	2017	248	17	4375	18.7	24.5	99.28551892
8.2.2	2017	279	31	4375	18.7	22.8	147.7235758
8.3.1	2017	168	22	4380	33	33	90.10144559
8.3.1	2017	199	31	4380	33	36	218.5515211
8.3.1	2017	218	19	4378	33	19.5	148.755809
8.3.1	2017	231	13	4380	33	14.7	108.0378119
8.3.1	2017	248	17	4377	33	19.8	99.08553108
8.3.2	2017	261	13	4377	23	13	60.26370692
8.3.2	2017	279	18	4378	23	16	86.94585825
8.4.2	2017	199	33	4378	24.5	55	229.0061364
8.4.2	2017	218	19	4376	24.5	31.5	148.9391368
8.4.2	2017	231	13	4378	24.5	20.5	108.1792511
8.4.2	2017	248	17	4375	24.5	22.7	99.28551892
8.4.2	2017	261	13	4378	24.5	6.3	60.17210203
8.4.2	2017	279	18	4375	24.5	19.5	87.27665907
8.5.2	2017	199	33	4364	4	68	231.4746691
8.5.2	2017	218	19	4364	4	35.5	150.0391035
8.5.2	2017	231	13	4364	4	28.5	109.1693253
8.5.2	2017	248	17	4364	4	25	100.385452
8.5.2	2017	261	13	4363	4	8	61.54617534
8.5.2	2017	279	18	4364	4	16.5	88.49323195
10.1.1	2017	183	15	4563	6	30	81.62888578
10.1.1	2017	198	15	4564	6	36	101.8771672
10.1.1	2017	217	19	4565	6	30	128.5802371
10.1.1	2017	230	13	4564	6	20	96.94399164
10.1.1	2017	247	17	4563	6	22	82.0711509
10.1.1	2017	261	14	4563	6	13	48.40692677
10.1.1	2017	279	18	4563	6	17	67.73694036
10.2.3	2017	217	19	4620	3.5	64	123.4565758
10.2.3	2017	230	13	4618	3.5	46	93.17497495
10.2.3	2017	247	17	4617	3.5	41	76.72593151
10.2.3	2017	261	14	4616	3.5	24	43.84048382
10.2.3	2017	279	18	4616	3.5	22	62.94474454
10.2.4	2017	296	19	4616	4	9	34.25171028
10.3.3	2017	183	15	4560	6	64	81.87889689
10.3.3	2017	198	15	4560	6	64	102.1675096
10.3.4	2017	230	13	4558	4	63	97.36277128
10.3.4	2017	247	17	4559	4	57	82.46794196
10.3.4	2017	261	14	4558	4	61	48.85351724
10.3.5	2017	296	19	4557	1.5	31	36.98174184
10.5.2	2017	230	13	4562	4	60.5	97.08358485
10.5.2	2017	247	17	4562	4	45.5	82.17034866
10.5.2	2017	261	14	4561	4	31	48.58546269
10.5.2	2017	279	18	4561	4	32.5	67.92310867
10.5.3	2017	296	19	4561	3	45	36.79116424
10.6.2	2017	183	15	4547	4	56	82.9650713
10.6.2	2017	198	15	4547	4	59	103.1111222
10.6.3	2017	230	13	4546	2	48	98.20033054
10.6.3	2017	247	17	4545	2	35	83.8567107
10.6.3	2017	261	14	4545	2	27	50.01939334
10.6.3	2017	279	18	4545	2	25	69.43097185
10.6.4	2017	296	19	4545	4	18.5	37.56025981
12.5.0	2017	296	18	4609	5	19.5	31.113639
13.1.0	2017	168	23	4338	42	8	94.31624141
13.1.1	2017	216	17	4336	53	22	135.1772535
13.1.1	2017	231	15	4336	53	17	128.5779124
13.2.1	2017	216	17	4326	28.5	23.5	136.0078214
13.2.1	2017	231	15	4325	28.5	15	129.4505059
13.2.1	2017	246	15	4326	28.5	9	92.2304643
13.2.1	2017	262	16	4325	28.5	4	83.6314621
13.2.1	2017	274	12	4325	28.5	4	61.42977687
13.3.1	2017	216	17	4339	41	17.5	134.9280832
13.3.1	2017	231	15	4339	41	15.5	128.3399324
13.3.1	2017	246	15	4339	41	12.5	91.09343725
13.3.1	2017	262	16	4339	41	9.5	82.09500758
13.3.1	2017	274	12	4339	41	6	60.35975373
13.4.1	2017	216	17	4364	23	24	132.8516634
13.4.1	2017	231	15	4364	23	18	126.3567653
13.4.1	2017	246	15	4364	23	16	88.90684677
13.4.1	2017	262	16	4364	23	11	79.35133879
13.4.1	2017	274	12	4364	23	9	58.44899811
13.5.1	2017	216	17	4367	28	21.5	132.6024931
13.5.1	2017	231	15	4367	28	25.5	126.1187853
13.5.1	2017	246	15	4367	28	11	88.64445591
13.5.1	2017	262	16	4367	28	11	79.02209854
13.5.1	2017	274	12	4367	28	12	58.21970744
14.2.0	2017	296	17	4424	12	6	35.37424902
